"date"	"season"	"team"	"VorH"	"team_goals"	"team_pim"	"team_shots"	"team_powerPlayGoals"	"team_powerPlayOpportunities"	"team_blocked"	"team_takeaways"	"team_giveaways"	"team_hits"	"assists"	"goals"	"shots"	"powerPlayGoals"	"powerPlayAssists"	"penaltyMinutes"	"faceOffWins"	"faceoffTaken"	"shortHandedGoals"	"shortHandedAssists"
20210313	20202021	"Buffalo Sabres"	"HT"	0	4	24	0	2	10	6	1	24	0	0	24	0	0	4	26	53	0	0
20210313	20202021	"New York Islanders"	"VT"	3	6	29	0	4	11	8	14	26	3	3	29	0	0	6	23	50	0	0
20210313	20202021	"New Jersey Devils"	"HT"	2	8	28	0	3	10	12	19	20	4	2	28	0	0	6	27	50	0	0
20210313	20202021	"Washington Capitals"	"VT"	5	6	23	1	2	19	8	9	17	9	5	23	1	2	6	21	46	0	0
20210313	20202021	"Philadelphia Flyers"	"HT"	4	4	32	1	3	12	5	8	28	6	4	32	1	2	4	25	46	0	0
20210313	20202021	"Nashville Predators"	"VT"	3	2	31	1	2	11	3	0	17	5	3	31	1	2	2	25	50	0	0
20210313	20202021	"Tampa Bay Lightning"	"HT"	6	4	28	1	1	5	1	1	21	11	6	28	1	2	4	25	50	0	0
20210313	20202021	"Chicago Blackhawks"	"VT"	2	4	32	0	4	9	3	3	15	4	2	32	0	0	4	24	72	0	0
20210313	20202021	"Florida Panthers"	"HT"	4	8	35	0	2	5	7	4	17	8	4	35	0	0	8	48	72	0	0
20210313	20202021	"Dallas Stars"	"VT"	3	0	30	0	0	12	7	2	29	6	3	30	0	0	0	21	51	0	0
20210313	20202021	"Columbus Blue Jackets"	"HT"	4	0	26	0	0	21	7	7	27	7	4	26	0	0	0	30	51	0	0
20210313	20202021	"Vegas Golden Knights"	"VT"	5	13	26	0	2	16	5	1	11	8	5	26	0	0	13	28	55	0	0
20210313	20202021	"St. Louis Blues"	"HT"	1	9	35	0	4	17	4	4	18	2	1	35	0	0	7	27	55	0	0
20210313	20202021	"Winnipeg Jets"	"VT"	5	6	32	2	4	14	2	8	31	10	5	32	2	4	6	26	57	0	0
20210313	20202021	"Toronto Maple Leafs"	"HT"	2	10	22	0	3	11	9	23	15	3	2	22	0	0	8	31	57	1	1
20210313	20202021	"Montréal Canadiens"	"VT"	1	6	25	0	2	14	2	10	23	2	1	25	0	0	6	32	64	0	0
20210313	20202021	"Calgary Flames"	"HT"	3	4	36	1	3	8	11	16	16	5	3	36	1	2	4	32	64	0	0
20210313	20202021	"Edmonton Oilers"	"VT"	1	4	35	1	4	19	5	1	17	2	1	35	1	2	4	23	57	0	0
20210313	20202021	"Vancouver Canucks"	"HT"	2	8	28	1	2	25	8	10	24	4	2	28	1	2	8	34	57	0	0
20210313	20202021	"San Jose Sharks"	"VT"	3	6	33	0	4	14	4	16	27	4	3	33	0	0	6	33	60	0	0
20210313	20202021	"Anaheim Ducks"	"HT"	1	8	27	0	3	11	5	12	30	2	1	27	0	0	8	27	60	0	0
20210314	20202021	"Carolina Hurricanes"	"VT"	2	4	32	0	1	10	6	6	9	2	2	32	0	0	4	31	55	1	0
20210314	20202021	"Detroit Red Wings"	"HT"	1	2	26	0	2	10	6	6	11	2	1	26	0	0	2	24	55	0	0
20210314	20202021	"Toronto Maple Leafs"	"VT"	3	21	36	0	1	9	3	12	15	6	3	36	0	0	21	25	50	0	0
20210314	20202021	"Ottawa Senators"	"HT"	4	7	31	1	3	17	5	11	31	6	4	31	1	2	7	25	50	0	0
20210314	20202021	"Arizona Coyotes"	"VT"	1	6	22	0	3	14	3	9	19	0	1	22	0	0	6	27	57	0	0
20210314	20202021	"Minnesota Wild"	"HT"	4	6	34	1	3	14	2	10	15	8	4	34	1	2	6	30	57	0	0
20210314	20202021	"Los Angeles Kings"	"VT"	1	2	28	0	5	11	5	3	21	2	1	28	0	0	2	24	52	0	0
20210314	20202021	"Colorado Avalanche"	"HT"	4	10	41	0	1	20	8	6	16	8	4	41	0	0	8	28	52	0	0
20210314	20202021	"Dallas Stars"	"VT"	1	2	35	0	1	13	7	3	18	2	1	35	0	0	2	16	42	0	0
20210314	20202021	"Columbus Blue Jackets"	"HT"	1	2	30	0	1	23	5	9	21	2	1	30	0	0	2	26	42	0	0
20210314	20202021	"New York Islanders"	"VT"	2	8	34	0	4	10	8	14	19	4	2	34	0	0	8	24	58	0	0
20210314	20202021	"New Jersey Devils"	"HT"	2	10	31	1	3	7	9	13	22	4	2	31	1	2	10	34	58	0	0
20210315	20202021	"Washington Capitals"	"VT"	6	2	30	0	2	14	4	9	5	9	6	30	0	0	2	24	43	0	0
20210315	20202021	"Buffalo Sabres"	"HT"	0	4	23	0	1	9	7	5	9	0	0	23	0	0	4	19	43	0	0
20210315	20202021	"Philadelphia Flyers"	"VT"	5	8	30	2	5	13	5	7	17	7	5	30	2	4	8	39	67	0	0
20210315	20202021	"New York Rangers"	"HT"	4	12	24	0	3	4	6	5	29	8	4	24	0	0	12	28	67	0	0
20210315	20202021	"Nashville Predators"	"VT"	4	16	26	1	2	12	2	1	17	7	4	26	1	2	14	27	55	1	1
20210315	20202021	"Tampa Bay Lightning"	"HT"	1	14	39	0	3	8	4	2	20	2	1	39	0	0	14	28	55	0	0
20210315	20202021	"Chicago Blackhawks"	"VT"	3	8	29	0	4	9	2	8	20	5	3	29	0	0	8	25	65	0	0
20210315	20202021	"Florida Panthers"	"HT"	6	10	36	2	3	10	6	8	16	11	6	36	2	4	8	40	65	1	2
20210315	20202021	"Boston Bruins"	"VT"	1	8	43	1	4	15	6	7	38	2	1	43	1	2	8	31	54	0	0
20210315	20202021	"Pittsburgh Penguins"	"HT"	4	8	26	1	4	11	7	7	26	8	4	26	1	2	8	23	54	0	0
20210315	20202021	"Vancouver Canucks"	"VT"	3	8	28	0	1	14	4	12	11	4	3	28	0	0	8	37	74	0	0
20210315	20202021	"Ottawa Senators"	"HT"	2	2	46	0	4	14	4	16	28	3	2	46	0	0	2	37	74	0	0
20210315	20202021	"Montréal Canadiens"	"VT"	4	10	31	1	2	12	10	12	22	5	4	31	1	2	10	32	67	0	0
20210315	20202021	"Winnipeg Jets"	"HT"	2	8	36	2	3	13	5	14	33	4	2	36	2	4	8	35	67	0	0
20210315	20202021	"Edmonton Oilers"	"VT"	3	11	31	0	1	9	6	8	24	5	3	31	0	0	11	29	47	0	0
20210315	20202021	"Calgary Flames"	"HT"	4	7	27	0	3	7	12	8	16	7	4	27	0	0	7	18	47	0	0
20210315	20202021	"San Jose Sharks"	"VT"	1	6	24	0	1	26	10	2	16	1	1	24	0	0	6	31	60	0	0
20210315	20202021	"Vegas Golden Knights"	"HT"	2	2	36	1	3	17	12	10	30	4	2	36	1	2	2	29	60	0	0
20210316	20202021	"Arizona Coyotes"	"VT"	0	31	31	0	4	5	2	5	9	0	0	31	0	0	31	27	53	0	0
20210316	20202021	"Minnesota Wild"	"HT"	3	16	26	0	3	13	9	8	12	6	3	26	0	0	16	26	53	0	0
20210316	20202021	"Tampa Bay Lightning"	"VT"	3	6	36	1	2	13	2	7	23	6	3	36	1	2	4	33	69	0	0
20210316	20202021	"Dallas Stars"	"HT"	3	4	27	1	3	13	9	16	22	6	3	27	1	2	2	36	69	0	0
20210316	20202021	"Buffalo Sabres"	"VT"	2	8	35	0	2	8	5	7	25	4	2	35	0	0	8	36	59	0	0
20210316	20202021	"New Jersey Devils"	"HT"	3	6	27	1	3	6	7	9	19	6	3	27	1	2	6	23	59	0	0
20210316	20202021	"New York Islanders"	"VT"	1	8	22	1	2	9	3	5	30	0	1	22	1	0	8	25	41	0	0
20210316	20202021	"Washington Capitals"	"HT"	3	4	22	2	4	18	13	12	25	6	3	22	2	4	4	16	41	0	0
20210316	20202021	"Boston Bruins"	"VT"	2	8	33	1	4	8	9	7	46	4	2	33	1	2	8	32	55	0	0
20210316	20202021	"Pittsburgh Penguins"	"HT"	1	21	35	0	4	14	16	10	40	2	1	35	0	0	19	23	55	0	0
20210316	20202021	"Carolina Hurricanes"	"VT"	2	12	37	1	3	11	2	2	10	4	2	37	1	2	10	32	59	0	0
20210316	20202021	"Detroit Red Wings"	"HT"	4	6	28	2	6	14	1	8	12	6	4	28	2	4	6	27	59	0	0
20210316	20202021	"Anaheim Ducks"	"VT"	4	8	22	0	2	24	6	7	19	5	4	22	0	0	8	33	62	1	0
20210316	20202021	"Colorado Avalanche"	"HT"	8	6	36	2	3	12	14	7	21	14	8	36	2	4	6	29	62	0	0
20210317	20202021	"Philadelphia Flyers"	"VT"	0	8	26	0	2	11	6	5	27	0	0	26	0	0	8	28	60	0	0
20210317	20202021	"New York Rangers"	"HT"	9	4	29	1	4	11	4	13	16	14	9	29	1	2	4	32	60	1	0
20210317	20202021	"Vancouver Canucks"	"VT"	2	4	29	0	2	21	2	9	30	3	2	29	0	0	4	32	53	0	0
20210317	20202021	"Ottawa Senators"	"HT"	2	4	32	0	2	9	3	12	36	3	2	32	0	0	4	21	53	0	0
20210317	20202021	"Montréal Canadiens"	"VT"	3	4	36	0	2	11	7	7	23	5	3	36	0	0	2	23	50	0	0
20210317	20202021	"Winnipeg Jets"	"HT"	4	4	30	0	2	24	8	14	33	7	4	30	0	0	4	27	50	0	0
20210317	20202021	"Edmonton Oilers"	"VT"	7	6	30	3	4	13	2	7	18	13	7	30	3	6	6	31	56	0	0
20210317	20202021	"Calgary Flames"	"HT"	3	8	33	1	3	5	5	11	17	5	3	33	1	2	8	25	56	0	0
20210317	20202021	"San Jose Sharks"	"VT"	4	20	33	1	3	16	11	7	29	8	4	33	1	2	18	25	56	0	0
20210317	20202021	"Vegas Golden Knights"	"HT"	5	16	37	2	5	12	13	3	28	9	5	37	2	4	16	31	56	0	0
20210317	20202021	"St. Louis Blues"	"VT"	1	9	20	0	1	7	3	1	29	0	1	20	0	0	9	23	56	0	0
20210317	20202021	"Los Angeles Kings"	"HT"	4	7	24	1	2	10	2	7	17	7	4	24	1	2	7	33	56	0	0
20210318	20202021	"Pittsburgh Penguins"	"VT"	2	2	42	1	2	19	7	11	27	4	2	42	1	2	2	35	66	0	0
20210318	20202021	"New Jersey Devils"	"HT"	3	4	35	1	1	11	11	12	19	5	3	35	1	2	4	31	66	0	0
20210318	20202021	"Boston Bruins"	"VT"	4	2	37	2	5	8	8	4	11	7	4	37	2	4	2	36	61	0	0
20210318	20202021	"Buffalo Sabres"	"HT"	1	10	24	0	1	9	9	5	13	1	1	23	0	0	10	25	61	1	1
20210318	20202021	"Philadelphia Flyers"	"VT"	4	4	31	0	3	11	1	3	16	8	4	31	0	0	4	26	63	0	0
20210318	20202021	"New York Islanders"	"HT"	3	6	25	0	2	16	2	10	24	6	3	25	0	0	6	37	63	0	0
20210318	20202021	"Columbus Blue Jackets"	"VT"	3	6	28	0	1	19	2	11	32	5	3	28	0	0	6	30	63	0	0
20210318	20202021	"Carolina Hurricanes"	"HT"	2	2	27	1	3	13	3	9	24	4	2	27	1	2	2	33	63	0	0
20210318	20202021	"Chicago Blackhawks"	"VT"	2	4	21	2	4	8	2	4	9	4	2	21	2	4	4	21	49	0	0
20210318	20202021	"Tampa Bay Lightning"	"HT"	4	8	23	1	2	9	5	1	20	5	4	23	1	1	8	28	49	0	0
20210318	20202021	"Nashville Predators"	"VT"	2	6	27	0	3	12	4	5	25	3	2	27	0	0	6	29	58	0	0
20210318	20202021	"Florida Panthers"	"HT"	1	6	41	0	3	12	8	7	18	2	1	41	0	0	6	29	58	0	0
20210318	20202021	"Dallas Stars"	"VT"	2	4	40	0	3	10	1	2	28	4	2	40	0	0	4	26	51	0	0
20210318	20202021	"Detroit Red Wings"	"HT"	3	8	21	0	1	6	3	3	16	4	3	21	0	0	8	25	51	0	0
20210318	20202021	"Winnipeg Jets"	"VT"	1	2	25	0	1	11	5	13	18	2	1	25	0	0	2	25	58	0	0
20210318	20202021	"Edmonton Oilers"	"HT"	2	2	21	0	1	12	10	12	29	4	2	21	0	0	2	33	58	0	0
20210318	20202021	"Minnesota Wild"	"VT"	1	6	20	1	4	12	4	3	12	1	1	20	1	1	6	29	65	0	0
20210318	20202021	"Colorado Avalanche"	"HT"	5	10	55	1	2	9	11	9	9	9	5	55	1	2	10	36	65	0	0
20210318	20202021	"Arizona Coyotes"	"VT"	2	6	25	0	4	17	4	9	29	2	2	25	0	0	6	24	60	0	0
20210318	20202021	"Anaheim Ducks"	"HT"	3	8	31	1	3	6	2	13	21	6	3	31	1	2	8	36	60	0	0
20210319	20202021	"New York Rangers"	"VT"	1	4	33	1	3	16	9	5	23	2	1	33	1	2	4	21	49	0	0
20210319	20202021	"Washington Capitals"	"HT"	2	8	18	0	1	9	14	5	32	4	2	18	0	0	8	28	49	0	0
20210319	20202021	"Vancouver Canucks"	"VT"	3	8	28	0	2	20	7	11	11	5	3	28	0	0	8	19	56	0	0
20210319	20202021	"Montréal Canadiens"	"HT"	2	4	31	2	4	10	4	20	27	3	2	31	2	3	4	37	56	0	0
20210319	20202021	"Calgary Flames"	"VT"	4	11	18	1	3	29	2	17	33	7	4	18	1	2	11	25	51	0	0
20210319	20202021	"Toronto Maple Leafs"	"HT"	3	11	27	0	3	7	6	15	31	4	3	27	0	0	11	26	51	0	0
20210319	20202021	"Vegas Golden Knights"	"VT"	4	2	33	0	2	14	1	6	19	7	4	33	0	0	2	23	53	0	0
20210319	20202021	"Los Angeles Kings"	"HT"	2	4	25	0	1	11	1	12	28	4	2	25	0	0	4	30	53	0	0
20210319	20202021	"St. Louis Blues"	"VT"	1	4	34	0	2	14	11	6	26	1	1	34	0	0	2	42	68	1	1
20210319	20202021	"San Jose Sharks"	"HT"	1	14	31	0	2	16	14	5	20	2	1	31	0	0	10	26	68	0	0
20210320	20202021	"New York Rangers"	"VT"	3	8	25	0	3	23	8	8	14	4	3	25	0	0	8	27	63	0	0
20210320	20202021	"Washington Capitals"	"HT"	1	6	29	0	4	7	8	6	31	2	1	29	0	0	6	36	63	0	0
20210320	20202021	"Arizona Coyotes"	"VT"	5	4	28	1	2	13	3	10	16	6	5	28	1	2	4	29	60	0	0
20210320	20202021	"Anaheim Ducks"	"HT"	1	4	28	0	2	10	4	12	37	2	1	28	0	0	4	31	60	0	0
20210320	20202021	"Pittsburgh Penguins"	"VT"	3	10	29	1	2	10	10	6	6	5	3	29	1	2	10	32	56	0	0
20210320	20202021	"New Jersey Devils"	"HT"	1	6	25	0	4	1	12	22	4	2	1	25	0	0	6	24	56	0	0
20210320	20202021	"Philadelphia Flyers"	"VT"	1	9	24	0	3	14	1	20	27	1	1	24	0	0	9	17	43	0	0
20210320	20202021	"New York Islanders"	"HT"	6	11	28	1	2	11	4	14	28	7	6	28	1	2	11	26	43	0	0
20210320	20202021	"Columbus Blue Jackets"	"VT"	2	4	31	0	2	20	5	21	37	3	2	31	0	0	4	28	60	0	0
20210320	20202021	"Carolina Hurricanes"	"HT"	2	4	37	0	2	14	3	17	26	4	2	37	0	0	4	32	60	0	0
20210320	20202021	"Chicago Blackhawks"	"VT"	1	8	31	0	4	4	2	1	13	2	1	31	0	0	8	27	55	0	0
20210320	20202021	"Tampa Bay Lightning"	"HT"	4	10	29	1	3	18	1	2	17	8	4	29	1	2	10	28	55	0	0
20210320	20202021	"Nashville Predators"	"VT"	0	12	21	0	3	21	4	6	20	0	0	21	0	0	12	27	52	0	0
20210320	20202021	"Florida Panthers"	"HT"	2	8	49	0	5	10	5	6	23	3	2	49	0	0	8	25	52	0	0
20210320	20202021	"Dallas Stars"	"VT"	3	4	33	1	3	12	1	2	26	4	3	33	1	2	4	31	52	0	0
20210320	20202021	"Detroit Red Wings"	"HT"	0	6	21	0	2	17	2	7	29	0	0	21	0	0	6	21	52	0	0
20210320	20202021	"Vancouver Canucks"	"VT"	4	2	18	1	1	21	4	15	26	7	4	18	1	2	2	25	53	0	0
20210320	20202021	"Montréal Canadiens"	"HT"	4	2	40	1	1	14	7	12	28	7	4	40	1	2	2	28	53	0	0
20210320	20202021	"Calgary Flames"	"VT"	0	8	31	0	3	12	2	21	36	0	0	31	0	0	8	32	59	0	0
20210320	20202021	"Toronto Maple Leafs"	"HT"	2	6	33	0	4	16	9	23	23	3	2	33	0	0	4	27	59	0	0
20210320	20202021	"Winnipeg Jets"	"VT"	2	16	31	1	3	24	3	11	26	4	2	31	1	2	14	22	45	0	0
20210320	20202021	"Edmonton Oilers"	"HT"	4	6	37	0	3	10	9	16	25	4	4	36	0	0	6	23	45	0	0
20210320	20202021	"Minnesota Wild"	"VT"	0	14	31	0	4	13	2	4	15	0	0	31	0	0	14	27	61	0	0
20210320	20202021	"Colorado Avalanche"	"HT"	6	8	42	1	2	14	5	7	16	11	6	42	1	2	8	34	61	0	0
20210320	20202021	"St. Louis Blues"	"VT"	5	2	21	1	3	15	8	7	31	10	5	21	1	2	2	22	54	0	0
20210320	20202021	"San Jose Sharks"	"HT"	2	6	31	0	1	9	9	4	28	4	2	31	0	0	2	32	54	0	0
20210321	20202021	"New Jersey Devils"	"VT"	2	4	35	0	2	9	7	3	24	4	2	35	0	0	4	28	54	0	0
20210321	20202021	"Pittsburgh Penguins"	"HT"	1	4	36	0	2	12	6	10	26	2	1	36	0	0	4	26	54	0	0
20210321	20202021	"Nashville Predators"	"VT"	3	4	22	1	2	12	2	17	21	5	3	22	1	2	4	37	73	0	0
20210321	20202021	"Dallas Stars"	"HT"	3	4	30	0	2	11	4	12	20	6	3	30	0	0	4	36	73	0	0
20210321	20202021	"Vegas Golden Knights"	"VT"	1	9	42	0	4	11	4	4	20	1	1	42	0	0	7	22	53	0	0
20210321	20202021	"Los Angeles Kings"	"HT"	3	13	31	1	2	20	5	5	22	6	3	31	1	2	13	31	53	0	0
20210321	20202021	"Florida Panthers"	"VT"	3	14	32	2	5	13	0	1	20	5	3	32	2	4	14	23	58	0	0
20210321	20202021	"Tampa Bay Lightning"	"HT"	5	14	24	1	5	10	5	0	22	10	5	24	1	2	14	35	58	0	0
20210322	20202021	"St. Louis Blues"	"VT"	1	6	16	0	2	16	9	5	23	2	1	16	0	0	6	31	59	0	0
20210322	20202021	"Vegas Golden Knights"	"HT"	5	4	35	2	3	18	19	3	25	8	5	35	2	4	4	28	59	0	0
20210322	20202021	"Buffalo Sabres"	"VT"	3	8	19	0	2	18	4	7	15	4	3	19	0	0	8	30	54	0	0
20210322	20202021	"New York Rangers"	"HT"	5	6	40	2	3	15	7	11	18	9	5	40	2	4	6	24	54	0	0
20210322	20202021	"Carolina Hurricanes"	"VT"	3	6	28	0	2	11	5	7	21	6	3	28	0	0	6	23	47	0	0
20210322	20202021	"Columbus Blue Jackets"	"HT"	0	4	19	0	3	12	3	9	33	0	0	19	0	0	4	24	47	0	0
20210322	20202021	"Calgary Flames"	"VT"	1	4	36	0	1	11	7	10	29	2	1	36	0	0	4	31	49	0	0
20210322	20202021	"Ottawa Senators"	"HT"	2	2	23	0	2	18	9	18	31	4	2	23	0	0	2	18	49	0	0
20210322	20202021	"Winnipeg Jets"	"VT"	4	2	29	0	1	15	4	4	15	4	4	29	0	0	2	30	56	0	0
20210322	20202021	"Vancouver Canucks"	"HT"	0	2	22	0	1	20	9	11	19	0	0	22	0	0	2	26	56	0	0
20210322	20202021	"Anaheim Ducks"	"VT"	1	6	25	0	3	9	7	6	9	0	1	25	0	0	6	29	55	0	0
20210322	20202021	"Minnesota Wild"	"HT"	2	6	23	1	3	17	6	15	13	4	2	23	1	2	4	26	55	0	0
20210322	20202021	"Colorado Avalanche"	"VT"	5	4	35	0	3	10	5	5	16	10	5	35	0	0	4	26	47	0	0
20210322	20202021	"Arizona Coyotes"	"HT"	1	6	25	1	2	23	3	8	32	2	1	25	1	2	6	21	47	0	0
20210322	20202021	"Los Angeles Kings"	"VT"	1	9	42	0	5	12	7	10	8	2	1	42	0	0	9	24	56	0	0
20210322	20202021	"San Jose Sharks"	"HT"	2	15	23	0	2	16	9	6	25	4	2	23	0	0	15	32	56	0	0
20210322	20202021	"New York Islanders"	"VT"	2	4	20	0	1	17	9	3	26	3	2	20	0	0	4	17	48	0	0
20210322	20202021	"Philadelphia Flyers"	"HT"	1	2	37	0	2	14	7	11	24	2	1	37	0	0	2	31	48	0	0
20210323	20202021	"New Jersey Devils"	"VT"	4	6	32	1	4	14	6	10	13	8	4	32	1	2	6	29	67	0	0
20210323	20202021	"Philadelphia Flyers"	"HT"	3	8	33	1	3	16	4	13	19	6	3	33	1	2	8	38	67	0	0
20210323	20202021	"Florida Panthers"	"VT"	2	6	35	1	2	16	12	13	42	4	2	35	1	2	6	34	68	0	0
20210323	20202021	"Chicago Blackhawks"	"HT"	3	4	32	1	3	19	11	15	24	6	3	32	1	2	4	34	68	0	0
20210323	20202021	"Detroit Red Wings"	"VT"	0	6	31	0	3	9	5	9	11	0	0	31	0	0	6	26	53	0	0
20210323	20202021	"Nashville Predators"	"HT"	2	8	34	1	2	13	7	7	7	4	2	34	1	2	8	27	53	0	0
20210323	20202021	"Tampa Bay Lightning"	"VT"	2	8	26	1	3	15	6	10	19	2	2	26	1	2	8	34	65	0	0
20210323	20202021	"Dallas Stars"	"HT"	1	6	17	1	4	16	3	11	26	2	1	17	1	2	6	31	65	0	0
20210323	20202021	"Colorado Avalanche"	"VT"	4	8	39	1	4	10	3	4	25	8	4	39	1	2	8	23	48	0	0
20210323	20202021	"Arizona Coyotes"	"HT"	4	8	32	0	4	19	3	12	35	7	4	32	0	0	8	25	48	0	0
20210324	20202021	"Buffalo Sabres"	"VT"	2	10	28	0	3	16	4	2	33	2	2	28	0	0	10	30	64	0	0
20210324	20202021	"Pittsburgh Penguins"	"HT"	5	6	42	0	5	4	6	7	17	9	5	42	0	0	6	34	64	1	1
20210324	20202021	"Calgary Flames"	"VT"	1	6	29	0	3	9	4	14	26	2	1	29	0	0	6	15	38	0	0
20210324	20202021	"Ottawa Senators"	"HT"	3	6	31	0	3	20	6	9	35	5	3	31	0	0	6	23	38	0	0
20210324	20202021	"Winnipeg Jets"	"VT"	5	9	36	2	3	20	3	3	17	8	5	36	2	4	7	31	67	0	0
20210324	20202021	"Vancouver Canucks"	"HT"	1	11	39	0	2	9	8	14	20	2	1	39	0	0	7	36	67	0	0
20210324	20202021	"Anaheim Ducks"	"VT"	2	26	30	0	1	9	6	3	16	3	2	30	0	0	26	38	59	0	0
20210324	20202021	"Minnesota Wild"	"HT"	3	12	26	1	3	13	3	12	11	5	3	26	1	1	12	21	59	0	0
20210324	20202021	"Los Angeles Kings"	"VT"	2	6	44	0	2	12	11	8	28	4	2	44	0	0	6	30	58	0	0
20210324	20202021	"San Jose Sharks"	"HT"	4	4	28	0	3	16	11	6	34	8	4	28	0	0	4	28	58	0	0
20210325	20202021	"St. Louis Blues"	"VT"	0	16	37	0	3	8	6	6	8	0	0	37	0	0	16	30	53	0	0
20210325	20202021	"Minnesota Wild"	"HT"	2	16	11	0	3	16	5	8	12	3	2	11	0	0	16	23	53	0	0
20210325	20202021	"New York Islanders"	"VT"	4	8	27	0	1	13	6	7	29	8	4	27	0	0	8	28	63	0	0
20210325	20202021	"Boston Bruins"	"HT"	3	2	32	1	4	9	4	7	25	6	3	32	1	2	2	35	63	0	0
20210325	20202021	"New York Rangers"	"VT"	8	28	22	3	5	18	3	6	22	16	8	22	3	6	28	30	60	1	2
20210325	20202021	"Philadelphia Flyers"	"HT"	3	42	44	2	3	8	7	9	27	6	3	44	2	4	42	30	60	0	0
20210325	20202021	"New Jersey Devils"	"VT"	3	4	24	1	3	11	11	2	9	4	3	24	1	2	4	32	60	0	0
20210325	20202021	"Washington Capitals"	"HT"	4	6	22	0	2	17	9	8	26	7	4	22	0	0	6	28	60	0	0
20210325	20202021	"Carolina Hurricanes"	"VT"	4	6	33	0	2	13	5	4	18	7	4	33	0	0	6	31	57	0	0
20210325	20202021	"Columbus Blue Jackets"	"HT"	3	4	36	1	3	11	2	14	27	6	3	36	1	2	4	26	57	0	0
20210325	20202021	"Florida Panthers"	"VT"	0	21	41	0	6	9	7	9	36	0	0	41	0	0	21	27	53	0	0
20210325	20202021	"Chicago Blackhawks"	"HT"	3	17	21	1	3	22	11	12	32	5	3	21	1	2	15	26	53	0	0
20210325	20202021	"Detroit Red Wings"	"VT"	1	8	21	1	4	10	4	8	10	2	1	21	1	2	8	27	53	0	0
20210325	20202021	"Nashville Predators"	"HT"	7	8	30	1	4	9	4	6	10	8	7	30	1	2	8	26	53	0	0
20210325	20202021	"Toronto Maple Leafs"	"VT"	3	6	41	0	3	9	4	13	15	5	3	41	0	0	6	25	68	0	0
20210325	20202021	"Ottawa Senators"	"HT"	2	6	31	0	3	17	3	18	29	3	2	31	0	0	6	43	68	1	1
20210325	20202021	"Tampa Bay Lightning"	"VT"	3	11	27	0	0	13	1	13	23	6	3	27	0	0	9	31	67	0	0
20210325	20202021	"Dallas Stars"	"HT"	4	5	41	1	3	12	3	12	23	7	4	41	1	2	5	36	67	0	0
20210325	20202021	"Vegas Golden Knights"	"VT"	1	8	19	0	1	12	5	3	23	2	1	19	0	0	6	34	60	0	0
20210325	20202021	"Colorado Avalanche"	"HT"	5	2	32	1	4	20	10	2	16	7	5	32	1	2	2	26	60	0	0
20210325	20202021	"Buffalo Sabres"	"VT"	0	8	36	0	4	15	2	9	30	0	0	36	0	0	8	25	58	0	0
20210325	20202021	"Pittsburgh Penguins"	"HT"	4	8	31	2	4	15	17	7	23	8	4	31	2	4	8	33	58	0	0
20210326	20202021	"New Jersey Devils"	"VT"	0	4	24	0	3	10	8	11	10	0	0	24	0	0	4	31	58	0	0
20210326	20202021	"Washington Capitals"	"HT"	4	6	31	0	2	15	12	10	14	6	4	31	0	0	6	27	58	0	0
20210326	20202021	"Anaheim Ducks"	"VT"	4	14	24	0	1	10	11	9	18	3	4	24	0	0	14	17	45	0	0
20210326	20202021	"St. Louis Blues"	"HT"	1	12	34	0	2	7	6	9	17	2	1	34	0	0	12	28	45	0	0
20210326	20202021	"Winnipeg Jets"	"VT"	3	8	29	2	6	22	11	5	11	5	3	29	2	4	8	30	60	0	0
20210326	20202021	"Calgary Flames"	"HT"	2	12	27	1	4	9	14	13	18	4	2	27	1	2	10	30	60	0	0
20210326	20202021	"San Jose Sharks"	"VT"	2	8	22	1	2	20	5	4	21	3	2	22	1	2	6	26	50	1	1
20210326	20202021	"Arizona Coyotes"	"HT"	5	4	28	1	4	16	8	10	15	8	5	28	1	2	4	24	50	0	0
20210327	20202021	"Buffalo Sabres"	"VT"	2	10	27	1	3	11	7	8	15	2	2	27	1	0	10	20	46	0	0
20210327	20202021	"Boston Bruins"	"HT"	3	6	36	0	5	9	5	8	23	6	3	36	0	0	6	26	46	0	0
20210327	20202021	"New York Rangers"	"VT"	1	6	25	1	4	15	3	12	28	2	1	25	1	2	6	18	53	0	0
20210327	20202021	"Philadelphia Flyers"	"HT"	2	8	37	1	3	11	7	11	31	4	2	37	1	2	8	35	53	0	0
20210327	20202021	"Tampa Bay Lightning"	"VT"	3	14	22	0	4	10	3	14	34	4	3	22	0	0	14	36	60	0	0
20210327	20202021	"Carolina Hurricanes"	"HT"	4	10	40	2	6	15	1	6	23	8	4	40	2	4	10	24	60	0	0
20210327	20202021	"Columbus Blue Jackets"	"VT"	1	8	22	0	2	16	5	7	25	2	1	22	0	0	8	23	48	0	0
20210327	20202021	"Detroit Red Wings"	"HT"	3	6	34	0	3	10	4	5	15	6	3	34	0	0	6	25	48	0	0
20210327	20202021	"Nashville Predators"	"VT"	3	4	34	0	0	17	7	2	27	4	3	34	0	0	4	23	48	0	0
20210327	20202021	"Chicago Blackhawks"	"HT"	1	0	30	0	2	14	6	6	22	2	1	30	0	0	0	25	48	0	0
20210327	20202021	"Edmonton Oilers"	"VT"	3	4	20	0	1	16	6	6	32	5	3	20	0	0	4	15	45	0	0
