"season"	"date"	"gameLeague"	"team"	"HT_VT"	"Min"	"Gls"	"Ast"	"PK"	"PKatt"	"CrdY"	"CrdR"
"2017"	20170422	"FA Women's Super League 1"	"Bristol City"	"HT"	990	1	0	0	0	0	0
"2017"	20170422	"FA Women's Super League 1"	"Reading"	"VT"	990	3	2	0	0	0	0
"2017"	20170423	"FA Women's Super League 1"	"Birmingham City"	"HT"	990	0	0	0	0	0	0
"2017"	20170423	"FA Women's Super League 1"	"Sunderland"	"VT"	990	0	0	0	0	0	0
"2017"	20170423	"FA Women's Super League 1"	"Yeovil Town"	"HT"	990	1	0	1	1	1	0
"2017"	20170423	"FA Women's Super League 1"	"Liverpool"	"VT"	990	4	3	1	1	3	0
"2017"	20170428	"FA Women's Super League 1"	"Liverpool"	"HT"	990	4	4	0	0	0	0
"2017"	20170428	"FA Women's Super League 1"	"Reading"	"VT"	990	2	1	0	0	1	0
"2017"	20170503	"FA Women's Super League 1"	"Yeovil Town"	"HT"	990	2	1	0	0	0	0
"2017"	20170503	"FA Women's Super League 1"	"Bristol City"	"VT"	990	2	1	1	1	0	0
"2017"	20170503	"FA Women's Super League 1"	"Manchester City"	"HT"	990	1	1	0	0	0	0
"2017"	20170503	"FA Women's Super League 1"	"Birmingham City"	"VT"	990	1	1	0	0	0	0
"2017"	20170503	"FA Women's Super League 1"	"Reading"	"HT"	990	0	0	0	0	3	0
"2017"	20170503	"FA Women's Super League 1"	"Chelsea"	"VT"	990	4	3	0	0	1	0
"2017"	20170504	"FA Women's Super League 1"	"Arsenal"	"HT"	990	4	3	0	0	0	0
"2017"	20170504	"FA Women's Super League 1"	"Liverpool"	"VT"	990	4	2	0	0	0	0
"2017"	20170506	"FA Women's Super League 1"	"Sunderland"	"HT"	990	1	0	1	1	0	0
"2017"	20170506	"FA Women's Super League 1"	"Bristol City"	"VT"	990	0	0	0	0	0	0
"2017"	20170507	"FA Women's Super League 1"	"Birmingham City"	"HT"	990	0	0	0	0	0	0
"2017"	20170507	"FA Women's Super League 1"	"Liverpool"	"VT"	990	2	1	0	0	0	0
"2017"	20170507	"FA Women's Super League 1"	"Reading"	"HT"	990	2	1	1	1	2	0
"2017"	20170507	"FA Women's Super League 1"	"Manchester City"	"VT"	990	3	1	0	0	1	0
"2017"	20170507	"FA Women's Super League 1"	"Yeovil Town"	"HT"	990	1	0	0	0	0	0
"2017"	20170507	"FA Women's Super League 1"	"Arsenal"	"VT"	990	4	2	2	2	0	0
"2017"	20170509	"FA Women's Super League 1"	"Bristol City"	"HT"	990	0	0	0	0	0	0
"2017"	20170509	"FA Women's Super League 1"	"Manchester City"	"VT"	990	3	2	1	1	0	0
"2017"	20170517	"FA Women's Super League 1"	"Liverpool"	"HT"	990	4	3	0	0	0	0
"2017"	20170517	"FA Women's Super League 1"	"Sunderland"	"VT"	990	0	0	0	0	0	0
"2017"	20170517	"FA Women's Super League 1"	"Chelsea"	"HT"	990	2	2	0	0	2	0
"2017"	20170517	"FA Women's Super League 1"	"Arsenal"	"VT"	990	2	1	0	1	2	0
"2017"	20170517	"FA Women's Super League 1"	"Yeovil Town"	"HT"	990	0	0	0	0	4	0
"2017"	20170517	"FA Women's Super League 1"	"Reading"	"VT"	990	1	1	0	0	4	0
"2017"	20170517	"FA Women's Super League 1"	"Birmingham City"	"HT"	990	2	2	0	0	0	0
"2017"	20170517	"FA Women's Super League 1"	"Bristol City"	"VT"	990	0	0	0	0	1	0
"2017"	20170520	"FA Women's Super League 1"	"Arsenal"	"HT"	990	4	4	0	0	0	0
"2017"	20170520	"FA Women's Super League 1"	"Birmingham City"	"VT"	990	2	2	0	0	1	0
"2017"	20170520	"FA Women's Super League 1"	"Bristol City"	"HT"	990	1	1	0	0	0	0
"2017"	20170520	"FA Women's Super League 1"	"Liverpool"	"VT"	988	1	1	0	0	1	1
"2017"	20170521	"FA Women's Super League 1"	"Manchester City"	"HT"	989	4	2	0	0	0	1
"2017"	20170521	"FA Women's Super League 1"	"Yeovil Town"	"VT"	990	1	0	0	1	0	0
"2017"	20170521	"FA Women's Super League 1"	"Sunderland"	"HT"	990	0	0	0	0	1	0
"2017"	20170521	"FA Women's Super League 1"	"Chelsea"	"VT"	990	7	6	0	1	0	0
"2017"	20170525	"FA Women's Super League 1"	"Manchester City"	"HT"	990	1	1	0	0	0	0
"2017"	20170525	"FA Women's Super League 1"	"Chelsea"	"VT"	990	0	0	0	0	0	0
"2017"	20170528	"FA Women's Super League 1"	"Reading"	"HT"	944	1	0	1	1	2	1
"2017"	20170528	"FA Women's Super League 1"	"Birmingham City"	"VT"	990	1	1	0	0	3	0
"2017"	20170528	"FA Women's Super League 1"	"Manchester City"	"HT"	990	0	0	0	0	0	0
"2017"	20170528	"FA Women's Super League 1"	"Arsenal"	"VT"	990	1	0	0	0	1	0
"2017"	20170528	"FA Women's Super League 1"	"Yeovil Town"	"HT"	990	1	1	0	1	0	0
"2017"	20170528	"FA Women's Super League 1"	"Sunderland"	"VT"	990	2	0	0	0	0	0
"2017"	20170528	"FA Women's Super League 1"	"Chelsea"	"HT"	990	7	6	0	0	0	0
"2017"	20170528	"FA Women's Super League 1"	"Liverpool"	"VT"	990	0	0	0	0	1	0
"2017"	20170531	"FA Women's Super League 1"	"Birmingham City"	"HT"	990	0	0	0	0	1	0
"2017"	20170531	"FA Women's Super League 1"	"Yeovil Town"	"VT"	990	0	0	0	0	1	0
"2017"	20170531	"FA Women's Super League 1"	"Arsenal"	"HT"	990	1	1	0	0	0	0
"2017"	20170531	"FA Women's Super League 1"	"Reading"	"VT"	990	0	0	0	0	2	0
"2017"	20170531	"FA Women's Super League 1"	"Bristol City"	"HT"	990	0	0	0	0	0	0
"2017"	20170531	"FA Women's Super League 1"	"Chelsea"	"VT"	990	4	3	0	0	1	0
"2017"	20170531	"FA Women's Super League 1"	"Sunderland"	"HT"	990	0	0	0	0	0	0
"2017"	20170531	"FA Women's Super League 1"	"Manchester City"	"VT"	990	1	1	0	0	0	0
"2017"	20170603	"FA Women's Super League 1"	"Liverpool"	"HT"	990	1	1	0	0	0	0
"2017"	20170603	"FA Women's Super League 1"	"Manchester City"	"VT"	990	3	2	0	0	0	0
"2017"	20170603	"FA Women's Super League 1"	"Birmingham City"	"HT"	990	0	0	0	0	1	0
"2017"	20170603	"FA Women's Super League 1"	"Chelsea"	"VT"	990	2	0	1	1	0	0
"2017"	20170603	"FA Women's Super League 1"	"Sunderland"	"HT"	990	1	1	0	0	2	0
"2017"	20170603	"FA Women's Super League 1"	"Reading"	"VT"	990	1	1	0	0	1	0
"2017"	20170603	"FA Women's Super League 1"	"Bristol City"	"HT"	990	0	0	0	0	1	0
"2017"	20170603	"FA Women's Super League 1"	"Arsenal"	"VT"	990	5	5	0	0	1	0
"20172018"	20170922	"FA Women's Super League 1"	"Chelsea"	"HT"	990	6	4	0	0	0	0
"20172018"	20170922	"FA Women's Super League 1"	"Bristol City"	"VT"	990	0	0	0	0	1	0
"20172018"	20170922	"FA Women's Super League 1"	"Everton"	"HT"	990	0	0	0	0	1	0
"20172018"	20170922	"FA Women's Super League 1"	"Liverpool"	"VT"	990	2	0	0	0	1	0
"20172018"	20170924	"FA Women's Super League 1"	"Yeovil Town"	"HT"	990	0	0	0	0	0	0
"20172018"	20170924	"FA Women's Super League 1"	"Manchester City"	"VT"	990	4	3	1	1	0	0
"20172018"	20170924	"FA Women's Super League 1"	"Arsenal"	"HT"	979	3	2	1	1	1	1
"20172018"	20170924	"FA Women's Super League 1"	"Birmingham City"	"VT"	990	2	2	0	0	2	0
"20172018"	20170924	"FA Women's Super League 1"	"Reading"	"HT"	990	0	0	0	0	2	0
"20172018"	20170924	"FA Women's Super League 1"	"Sunderland"	"VT"	990	1	0	0	0	1	0
"20172018"	20170929	"FA Women's Super League 1"	"Liverpool"	"HT"	990	0	0	0	0	0	0
"20172018"	20170929	"FA Women's Super League 1"	"Reading"	"VT"	990	3	1	0	0	0	0
"20172018"	20170930	"FA Women's Super League 1"	"Bristol City"	"HT"	990	1	1	0	0	4	0
"20172018"	20170930	"FA Women's Super League 1"	"Yeovil Town"	"VT"	990	0	0	0	0	1	0
"20172018"	20170930	"FA Women's Super League 1"	"Sunderland"	"HT"	990	0	0	0	0	1	0
"20172018"	20170930	"FA Women's Super League 1"	"Chelsea"	"VT"	990	6	6	0	0	0	0
"20172018"	20170930	"FA Women's Super League 1"	"Manchester City"	"HT"	990	5	3	0	0	0	0
"20172018"	20170930	"FA Women's Super League 1"	"Arsenal"	"VT"	990	2	1	0	0	1	0
"20172018"	20171001	"FA Women's Super League 1"	"Birmingham City"	"HT"	990	2	1	0	0	0	0
"20172018"	20171001	"FA Women's Super League 1"	"Everton"	"VT"	990	1	0	0	0	3	0
"20172018"	20171007	"FA Women's Super League 1"	"Everton"	"HT"	990	2	1	0	0	1	0
"20172018"	20171007	"FA Women's Super League 1"	"Manchester City"	"VT"	990	3	2	0	0	0	0
"20172018"	20171007	"FA Women's Super League 1"	"Chelsea"	"HT"	990	1	0	0	0	1	0
"20172018"	20171007	"FA Women's Super League 1"	"Liverpool"	"VT"	990	0	0	0	0	0	0
"20172018"	20171008	"FA Women's Super League 1"	"Yeovil Town"	"HT"	990	0	0	0	0	1	0
"20172018"	20171008	"FA Women's Super League 1"	"Sunderland"	"VT"	990	1	0	0	0	2	0
"20172018"	20171008	"FA Women's Super League 1"	"Reading"	"HT"	990	2	1	1	1	2	0
"20172018"	20171008	"FA Women's Super League 1"	"Birmingham City"	"VT"	990	2	0	1	1	2	0
"20172018"	20171008	"FA Women's Super League 1"	"Arsenal"	"HT"	990	1	1	0	0	0	0
"20172018"	20171008	"FA Women's Super League 1"	"Bristol City"	"VT"	990	1	1	0	0	2	0
"20172018"	20171028	"FA Women's Super League 1"	"Sunderland"	"HT"	990	1	0	0	0	1	0
"20172018"	20171028	"FA Women's Super League 1"	"Liverpool"	"VT"	990	4	2	0	0	2	0
"20172018"	20171028	"FA Women's Super League 1"	"Bristol City"	"HT"	990	0	0	0	0	2	0
"20172018"	20171028	"FA Women's Super League 1"	"Reading"	"VT"	990	5	4	0	1	1	0
"20172018"	20171029	"FA Women's Super League 1"	"Manchester City"	"HT"	990	3	1	2	2	0	0
"20172018"	20171029	"FA Women's Super League 1"	"Birmingham City"	"VT"	977	1	1	0	0	2	1
"20172018"	20171029	"FA Women's Super League 1"	"Everton"	"HT"	990	0	0	0	0	0	0
"20172018"	20171029	"FA Women's Super League 1"	"Arsenal"	"VT"	990	2	2	0	0	0	0
"20172018"	20171029	"FA Women's Super League 1"	"Chelsea"	"HT"	990	6	5	0	0	1	0
"20172018"	20171029	"FA Women's Super League 1"	"Yeovil Town"	"VT"	990	0	0	0	0	0	0
"20172018"	20171111	"FA Women's Super League 1"	"Yeovil Town"	"HT"	990	0	0	0	0	1	0
"20172018"	20171111	"FA Women's Super League 1"	"Everton"	"VT"	990	2	1	1	1	0	0
"20172018"	20171111	"FA Women's Super League 1"	"Liverpool"	"HT"	990	1	1	0	0	1	0
"20172018"	20171111	"FA Women's Super League 1"	"Birmingham City"	"VT"	990	0	0	0	0	1	0
"20172018"	20171112	"FA Women's Super League 1"	"Arsenal"	"HT"	990	3	2	0	0	0	0
"20172018"	20171112	"FA Women's Super League 1"	"Sunderland"	"VT"	990	0	0	0	0	2	0
"20172018"	20171112	"FA Women's Super League 1"	"Manchester City"	"HT"	990	4	3	1	1	0	0
"20172018"	20171112	"FA Women's Super League 1"	"Bristol City"	"VT"	990	0	0	0	0	0	0
"20172018"	20171112	"FA Women's Super League 1"	"Reading"	"HT"	990	1	0	0	0	2	0
"20172018"	20171112	"FA Women's Super League 1"	"Chelsea"	"VT"	990	2	1	0	0	2	0
"20172018"	20171210	"FA Women's Super League 1"	"Everton"	"HT"	990	5	4	0	0	0	0
"20172018"	20171210	"FA Women's Super League 1"	"Sunderland"	"VT"	990	1	1	0	0	0	0
"20172018"	20180106	"FA Women's Super League 1"	"Sunderland"	"HT"	990	3	1	0	0	1	0
"20172018"	20180106	"FA Women's Super League 1"	"Birmingham City"	"VT"	990	0	0	0	0	1	0
"20172018"	20180106	"FA Women's Super League 1"	"Bristol City"	"HT"	990	2	1	1	1	0	0
"20172018"	20180106	"FA Women's Super League 1"	"Everton"	"VT"	990	2	1	0	0	0	0
"20172018"	20180106	"FA Women's Super League 1"	"Liverpool"	"HT"	990	7	5	0	0	0	0
"20172018"	20180106	"FA Women's Super League 1"	"Yeovil Town"	"VT"	990	0	0	0	0	0	0
"20172018"	20180107	"FA Women's Super League 1"	"Chelsea"	"HT"	990	2	1	0	0	0	0
"20172018"	20180107	"FA Women's Super League 1"	"Arsenal"	"VT"	990	2	1	0	0	0	0
"20172018"	20180107	"FA Women's Super League 1"	"Reading"	"HT"	990	2	1	0	0	1	0
"20172018"	20180107	"FA Women's Super League 1"	"Manchester City"	"VT"	990	5	5	0	0	0	0
"20172018"	20180114	"FA Women's Super League 1"	"Birmingham City"	"HT"	990	2	0	1	1	0	0
"20172018"	20180114	"FA Women's Super League 1"	"Bristol City"	"VT"	990	0	0	0	0	1	0
"20172018"	20180127	"FA Women's Super League 1"	"Liverpool"	"HT"	990	2	1	0	0	0	0
"20172018"	20180127	"FA Women's Super League 1"	"Bristol City"	"VT"	990	0	0	0	0	0	0
"20172018"	20180128	"FA Women's Super League 1"	"Reading"	"HT"	990	0	0	0	0	2	0
"20172018"	20180128	"FA Women's Super League 1"	"Arsenal"	"VT"	990	0	0	0	0	3	0
"20172018"	20180128	"FA Women's Super League 1"	"Sunderland"	"HT"	990	0	0	0	0	2	0
"20172018"	20180128	"FA Women's Super League 1"	"Manchester City"	"VT"	990	3	3	0	0	0	0
"20172018"	20180128	"FA Women's Super League 1"	"Chelsea"	"HT"	990	1	1	0	0	1	0
"20172018"	20180128	"FA Women's Super League 1"	"Everton"	"VT"	990	0	0	0	1	0	0
"20172018"	20180128	"FA Women's Super League 1"	"Birmingham City"	"HT"	990	3	2	1	1	0	0
"20172018"	20180128	"FA Women's Super League 1"	"Yeovil Town"	"VT"	990	0	0	0	0	0	0
"20172018"	20180201	"FA Women's Super League 1"	"Chelsea"	"HT"	990	0	0	0	0	2	0
"20172018"	20180201	"FA Women's Super League 1"	"Manchester City"	"VT"	990	0	0	0	0	1	0
"20172018"	20180207	"FA Women's Super League 1"	"Liverpool"	"HT"	990	0	0	0	0	0	0
"20172018"	20180207	"FA Women's Super League 1"	"Arsenal"	"VT"	990	3	2	0	1	0	0
"20172018"	20180210	"FA Women's Super League 1"	"Birmingham City"	"HT"	990	0	0	0	0	0	0
"20172018"	20180210	"FA Women's Super League 1"	"Chelsea"	"VT"	990	2	1	0	0	0	0
"20172018"	20180210	"FA Women's Super League 1"	"Bristol City"	"HT"	990	1	1	0	0	1	0
"20172018"	20180210	"FA Women's Super League 1"	"Sunderland"	"VT"	990	2	1	0	0	0	0
"20172018"	20180211	"FA Women's Super League 1"	"Arsenal"	"HT"	990	4	3	0	0	0	0
"20172018"	20180211	"FA Women's Super League 1"	"Yeovil Town"	"VT"	990	0	0	0	0	0	0
"20172018"	20180211	"FA Women's Super League 1"	"Everton"	"HT"	990	2	1	0	0	1	0
"20172018"	20180211	"FA Women's Super League 1"	"Reading"	"VT"	990	1	1	0	0	3	0
"20172018"	20180211	"FA Women's Super League 1"	"Manchester City"	"HT"	990	4	1	1	1	0	0
"20172018"	20180211	"FA Women's Super League 1"	"Liverpool"	"VT"	990	0	0	0	0	0	0
"20172018"	20180221	"FA Women's Super League 1"	"Birmingham City"	"HT"	990	2	1	0	0	2	0
"20172018"	20180221	"FA Women's Super League 1"	"Manchester City"	"VT"	990	0	0	0	0	0	0
"20172018"	20180221	"FA Women's Super League 1"	"Reading"	"HT"	990	4	3	0	0	0	0
"20172018"	20180221	"FA Women's Super League 1"	"Bristol City"	"VT"	990	0	0	0	0	1	0
"20172018"	20180221	"FA Women's Super League 1"	"Liverpool"	"HT"	990	3	3	0	0	1	0
"20172018"	20180221	"FA Women's Super League 1"	"Sunderland"	"VT"	990	1	1	0	0	0	0
"20172018"	20180221	"FA Women's Super League 1"	"Yeovil Town"	"HT"	990	0	0	0	0	0	0
"20172018"	20180221	"FA Women's Super League 1"	"Chelsea"	"VT"	990	1	1	0	0	0	0
"20172018"	20180223	"FA Women's Super League 1"	"Arsenal"	"HT"	990	1	1	0	0	2	0
"20172018"	20180223	"FA Women's Super League 1"	"Everton"	"VT"	990	0	0	0	0	2	0
"20172018"	20180224	"FA Women's Super League 1"	"Manchester City"	"HT"	990	2	2	0	0	0	0
"20172018"	20180224	"FA Women's Super League 1"	"Chelsea"	"VT"	990	2	2	0	0	1	0
"20172018"	20180325	"FA Women's Super League 1"	"Chelsea"	"HT"	990	2	2	0	0	2	0
"20172018"	20180325	"FA Women's Super League 1"	"Reading"	"VT"	990	2	0	1	1	2	0
"20172018"	20180325	"FA Women's Super League 1"	"Birmingham City"	"HT"	990	3	3	0	0	0	0
"20172018"	20180325	"FA Women's Super League 1"	"Liverpool"	"VT"	990	0	0	0	0	0	0
"20172018"	20180328	"FA Women's Super League 1"	"Bristol City"	"HT"	990	0	0	0	0	2	0
"20172018"	20180328	"FA Women's Super League 1"	"Birmingham City"	"VT"	990	2	1	0	0	1	0
"20172018"	20180328	"FA Women's Super League 1"	"Reading"	"HT"	990	3	3	0	1	0	0
"20172018"	20180328	"FA Women's Super League 1"	"Yeovil Town"	"VT"	990	0	0	0	0	1	0
"20172018"	20180328	"FA Women's Super League 1"	"Sunderland"	"HT"	990	1	0	0	0	1	0
"20172018"	20180328	"FA Women's Super League 1"	"Everton"	"VT"	990	1	1	0	0	0	0
"20172018"	20180401	"FA Women's Super League 1"	"Birmingham City"	"HT"	990	2	2	0	0	0	0
"20172018"	20180401	"FA Women's Super League 1"	"Sunderland"	"VT"	990	0	0	0	0	0	0
"20172018"	20180401	"FA Women's Super League 1"	"Yeovil Town"	"HT"	990	0	0	0	0	0	0
"20172018"	20180401	"FA Women's Super League 1"	"Liverpool"	"VT"	990	4	2	0	0	0	0
"20172018"	20180401	"FA Women's Super League 1"	"Arsenal"	"HT"	990	1	0	0	0	0	0
"20172018"	20180401	"FA Women's Super League 1"	"Chelsea"	"VT"	990	1	1	0	0	1	0
"20172018"	20180401	"FA Women's Super League 1"	"Manchester City"	"HT"	990	0	0	0	0	0	0
"20172018"	20180401	"FA Women's Super League 1"	"Reading"	"VT"	980	2	2	0	0	1	1
"20172018"	20180413	"FA Women's Super League 1"	"Yeovil Town"	"HT"	990	0	0	0	0	3	0
"20172018"	20180413	"FA Women's Super League 1"	"Reading"	"VT"	990	4	4	0	0	2	0
"20172018"	20180418	"FA Women's Super League 1"	"Arsenal"	"HT"	990	3	3	0	0	1	0
"20172018"	20180418	"FA Women's Super League 1"	"Reading"	"VT"	990	1	0	0	0	3	0
"20172018"	20180418	"FA Women's Super League 1"	"Everton"	"HT"	990	0	0	0	0	0	0
"20172018"	20180418	"FA Women's Super League 1"	"Chelsea"	"VT"	990	1	1	0	0	0	0
"20172018"	20180418	"FA Women's Super League 1"	"Manchester City"	"HT"	990	3	3	0	0	0	0
"20172018"	20180418	"FA Women's Super League 1"	"Sunderland"	"VT"	990	0	0	0	0	2	0
"20172018"	20180418	"FA Women's Super League 1"	"Bristol City"	"HT"	990	0	0	0	0	0	0
"20172018"	20180418	"FA Women's Super League 1"	"Liverpool"	"VT"	990	2	1	1	1	1	0
"20172018"	20180418	"FA Women's Super League 1"	"Yeovil Town"	"HT"	990	0	0	0	0	0	0
"20172018"	20180418	"FA Women's Super League 1"	"Birmingham City"	"VT"	990	0	0	0	0	0	0
"20172018"	20180421	"FA Women's Super League 1"	"Sunderland"	"HT"	990	1	1	0	0	1	0
"20172018"	20180421	"FA Women's Super League 1"	"Bristol City"	"VT"	990	2	1	0	1	1	0
"20172018"	20180421	"FA Women's Super League 1"	"Yeovil Town"	"HT"	990	0	0	0	0	1	0
"20172018"	20180421	"FA Women's Super League 1"	"Arsenal"	"VT"	990	0	0	0	0	1	0
"20172018"	20180422	"FA Women's Super League 1"	"Reading"	"HT"	990	3	2	0	0	1	0
"20172018"	20180422	"FA Women's Super League 1"	"Everton"	"VT"	990	0	0	0	0	3	0
"20172018"	20180424	"FA Women's Super League 1"	"Arsenal"	"HT"	990	3	1	0	0	0	0
"20172018"	20180424	"FA Women's Super League 1"	"Liverpool"	"VT"	990	0	0	0	0	0	0
"20172018"	20180429	"FA Women's Super League 1"	"Liverpool"	"HT"	990	1	0	0	0	1	0
"20172018"	20180429	"FA Women's Super League 1"	"Everton"	"VT"	990	1	0	0	0	1	0
"20172018"	20180429	"FA Women's Super League 1"	"Sunderland"	"HT"	990	0	0	0	0	0	0
"20172018"	20180429	"FA Women's Super League 1"	"Reading"	"VT"	974	2	2	0	0	3	1
"20172018"	20180429	"FA Women's Super League 1"	"Birmingham City"	"HT"	990	3	3	0	1	0	0
"20172018"	20180429	"FA Women's Super League 1"	"Arsenal"	"VT"	990	0	0	0	0	1	0
"20172018"	20180503	"FA Women's Super League 1"	"Bristol City"	"HT"	990	1	0	0	0	1	0
"20172018"	20180503	"FA Women's Super League 1"	"Manchester City"	"VT"	990	6	2	0	0	1	0
"20172018"	20180506	"FA Women's Super League 1"	"Everton"	"HT"	990	1	1	0	0	0	0
"20172018"	20180506	"FA Women's Super League 1"	"Bristol City"	"VT"	990	2	1	0	0	0	0
"20172018"	20180508	"FA Women's Super League 1"	"Liverpool"	"HT"	990	1	1	0	0	0	0
"20172018"	20180508	"FA Women's Super League 1"	"Manchester City"	"VT"	990	0	0	0	0	0	0
"20172018"	20180509	"FA Women's Super League 1"	"Chelsea"	"HT"	990	2	2	0	0	0	0
"20172018"	20180509	"FA Women's Super League 1"	"Birmingham City"	"VT"	990	1	1	0	0	0	0
"20172018"	20180509	"FA Women's Super League 1"	"Everton"	"HT"	990	3	2	1	2	0	0
"20172018"	20180509	"FA Women's Super League 1"	"Yeovil Town"	"VT"	990	1	0	0	0	0	0
"20172018"	20180512	"FA Women's Super League 1"	"Arsenal"	"HT"	990	2	2	0	0	0	0
"20172018"	20180512	"FA Women's Super League 1"	"Manchester City"	"VT"	990	1	1	0	0	1	0
"20172018"	20180512	"FA Women's Super League 1"	"Reading"	"HT"	990	3	0	0	0	2	0
"20172018"	20180512	"FA Women's Super League 1"	"Liverpool"	"VT"	990	0	0	0	0	0	0
"20172018"	20180512	"FA Women's Super League 1"	"Chelsea"	"HT"	990	2	2	0	0	0	0
"20172018"	20180512	"FA Women's Super League 1"	"Sunderland"	"VT"	990	1	1	0	0	0	0
"20172018"	20180512	"FA Women's Super League 1"	"Yeovil Town"	"HT"	990	0	0	0	0	0	0
"20172018"	20180512	"FA Women's Super League 1"	"Bristol City"	"VT"	990	2	1	0	0	1	0
"20172018"	20180513	"FA Women's Super League 1"	"Everton"	"HT"	990	0	0	0	0	1	0
"20172018"	20180513	"FA Women's Super League 1"	"Birmingham City"	"VT"	990	3	1	0	0	1	0
"20172018"	20180515	"FA Women's Super League 1"	"Bristol City"	"HT"	990	0	0	0	0	0	0
"20172018"	20180515	"FA Women's Super League 1"	"Chelsea"	"VT"	990	2	2	0	0	0	0
"20172018"	20180516	"FA Women's Super League 1"	"Sunderland"	"HT"	990	0	0	0	0	1	0
"20172018"	20180516	"FA Women's Super League 1"	"Arsenal"	"VT"	990	2	2	0	0	0	0
"20172018"	20180516	"FA Women's Super League 1"	"Manchester City"	"HT"	990	5	4	1	1	0	0
"20172018"	20180516	"FA Women's Super League 1"	"Yeovil Town"	"VT"	990	0	0	0	0	0	0
"20172018"	20180520	"FA Women's Super League 1"	"Sunderland"	"HT"	990	2	1	0	0	0	0
"20172018"	20180520	"FA Women's Super League 1"	"Yeovil Town"	"VT"	990	1	1	0	0	0	0
"20172018"	20180520	"FA Women's Super League 1"	"Liverpool"	"HT"	990	2	0	0	0	0	0
"20172018"	20180520	"FA Women's Super League 1"	"Chelsea"	"VT"	990	3	2	0	0	0	0
"20172018"	20180520	"FA Women's Super League 1"	"Bristol City"	"HT"	990	1	0	0	0	0	0
"20172018"	20180520	"FA Women's Super League 1"	"Arsenal"	"VT"	990	6	3	1	1	0	0
"20172018"	20180520	"FA Women's Super League 1"	"Manchester City"	"HT"	990	3	2	0	0	1	0
"20172018"	20180520	"FA Women's Super League 1"	"Everton"	"VT"	990	0	0	0	0	0	0
"20172018"	20180520	"FA Women's Super League 1"	"Birmingham City"	"HT"	990	1	1	0	0	2	0
"20172018"	20180520	"FA Women's Super League 1"	"Reading"	"VT"	990	1	1	0	0	1	0
"20182019"	20180909	"FA Women's Super League"	"Birmingham City"	"HT"	990	1	1	0	0	0	0
"20182019"	20180909	"FA Women's Super League"	"Everton"	"VT"	990	0	0	0	0	0	0
"20182019"	20180909	"FA Women's Super League"	"Brighton & Hove Albion"	"HT"	990	0	0	0	0	0	0
"20182019"	20180909	"FA Women's Super League"	"Bristol City"	"VT"	990	1	0	0	0	0	0
"20182019"	20180909	"FA Women's Super League"	"Chelsea"	"HT"	990	0	0	0	0	1	0
"20182019"	20180909	"FA Women's Super League"	"Manchester City"	"VT"	990	0	0	0	0	2	0
"20182019"	20180909	"FA Women's Super League"	"Arsenal"	"HT"	990	5	4	0	0	0	0
"20182019"	20180909	"FA Women's Super League"	"Liverpool"	"VT"	990	0	0	0	0	1	0
"20182019"	20180909	"FA Women's Super League"	"Reading"	"HT"	990	4	2	1	1	0	0
"20182019"	20180909	"FA Women's Super League"	"Yeovil Town"	"VT"	990	0	0	0	0	1	0
"20182019"	20180919	"FA Women's Super League"	"Bristol City"	"HT"	990	0	0	0	0	0	0
"20182019"	20180919	"FA Women's Super League"	"Chelsea"	"VT"	990	0	0	0	0	0	0
"20182019"	20180919	"FA Women's Super League"	"West Ham United"	"HT"	990	0	0	0	0	2	0
"20182019"	20180919	"FA Women's Super League"	"Reading"	"VT"	990	0	0	0	0	1	0
"20182019"	20180919	"FA Women's Super League"	"Birmingham City"	"HT"	990	1	0	1	1	0	0
"20182019"	20180919	"FA Women's Super League"	"Brighton & Hove Albion"	"VT"	990	0	0	0	0	2	0
"20182019"	20180919	"FA Women's Super League"	"Yeovil Town"	"HT"	990	0	0	0	0	0	0
"20182019"	20180919	"FA Women's Super League"	"Arsenal"	"VT"	990	7	6	0	0	0	0
"20182019"	20180920	"FA Women's Super League"	"Everton"	"HT"	990	0	0	0	0	0	0
"20182019"	20180920	"FA Women's Super League"	"Manchester City"	"VT"	990	4	3	0	0	0	0
"20182019"	20180923	"FA Women's Super League"	"Brighton & Hove Albion"	"HT"	990	0	0	0	0	0	0
"20182019"	20180923	"FA Women's Super League"	"Liverpool"	"VT"	990	1	0	0	0	1	0
"20182019"	20180923	"FA Women's Super League"	"Manchester City"	"HT"	990	2	1	1	1	1	0
"20182019"	20180923	"FA Women's Super League"	"Bristol City"	"VT"	990	2	0	0	0	0	0
"20182019"	20180923	"FA Women's Super League"	"Reading"	"HT"	990	0	0	0	0	1	0
"20182019"	20180923	"FA Women's Super League"	"Birmingham City"	"VT"	990	1	1	0	0	1	0
"20182019"	20180923	"FA Women's Super League"	"Everton"	"HT"	990	0	0	0	0	0	0
"20182019"	20180923	"FA Women's Super League"	"Chelsea"	"VT"	990	0	0	0	0	2	0
"20182019"	20180923	"FA Women's Super League"	"Arsenal"	"HT"	990	4	3	0	0	0	0
"20182019"	20180923	"FA Women's Super League"	"West Ham United"	"VT"	990	3	1	0	0	0	0
"20182019"	20180930	"FA Women's Super League"	"West Ham United"	"HT"	990	2	1	0	0	2	0
"20182019"	20180930	"FA Women's Super League"	"Yeovil Town"	"VT"	990	1	0	0	0	0	0
"20182019"	20180930	"FA Women's Super League"	"Liverpool"	"HT"	956	0	0	0	0	1	1
