"date","gameID","team","VorH","bat_runs","bat_homeRuns","bat_strikeOuts","bat_baseOnBalls","pitch_runs","pitch_homeRuns","pitch_strikeOuts","pitch_baseOnBalls"
20210513,634126,"Tampa Bay Rays","H",9,2,16,5,1,0,10,4
20210513,634135,"Cleveland Indians","V",4,2,11,0,2,1,3,6
20210513,634135,"Seattle Mariners","H",2,1,3,6,4,2,11,0
20210513,634136,"Miami Marlins","V",5,0,5,2,1,0,10,3
20210513,634136,"Arizona Diamondbacks","H",1,0,10,3,5,0,5,2
20210513,634141,"Texas Rangers","V",3,1,12,6,4,0,8,7
20210513,634141,"Houston Astros","H",4,0,8,7,3,1,12,6
20210513,634150,"Oakland Athletics","V",1,0,6,4,8,2,6,3
20210513,634150,"Boston Red Sox","H",8,2,6,3,1,0,6,4
20210513,634158,"St. Louis Cardinals","V",2,0,11,8,0,0,11,4
20210513,634158,"Milwaukee Brewers","H",0,0,11,4,2,0,11,8
20210513,634191,"Cincinnati Reds","V",8,2,5,2,13,2,4,7
20210513,634191,"Colorado Rockies","H",13,2,4,7,8,2,5,2
20210514,634093,"New York Mets","V",2,1,11,1,3,1,11,4
20210514,634093,"Tampa Bay Rays","H",3,1,11,4,2,1,11,1
20210514,634108,"San Francisco Giants","V",2,1,12,2,3,0,17,2
20210514,634108,"Pittsburgh Pirates","H",3,0,17,2,2,1,12,2
20210514,634110,"Cleveland Indians","V",3,1,2,1,7,3,8,2
20210514,634110,"Seattle Mariners","H",7,3,8,2,3,1,2,1
20210514,634118,"Atlanta Braves","V",6,2,9,5,3,2,6,2
20210514,634118,"Milwaukee Brewers","H",3,2,6,2,6,2,9,5
20210514,634119,"Philadelphia Phillies","V",5,0,13,8,1,1,11,5
20210514,634119,"Toronto Blue Jays","H",1,1,11,5,5,0,13,8
20210514,634121,"Cincinnati Reds","V",6,2,8,4,9,1,14,6
20210514,634121,"Colorado Rockies","H",9,1,14,6,6,2,8,4
20210514,634123,"Texas Rangers","V",4,1,5,1,10,1,3,8
20210514,634123,"Houston Astros","H",10,1,3,8,4,1,5,1
20210514,634131,"Oakland Athletics","V",6,4,9,4,1,1,5,2
20210514,634131,"Minnesota Twins","H",1,1,5,2,6,4,9,4
20210514,634132,"St. Louis Cardinals","V",4,2,10,4,5,0,4,12
20210514,634132,"San Diego Padres","H",5,0,4,12,4,2,10,4
20210514,634138,"Los Angeles Angels","V",3,1,12,0,4,2,9,2
20210514,634138,"Boston Red Sox","H",4,2,9,2,3,1,12,0
20210514,634145,"Miami Marlins","V",6,1,14,2,9,1,6,3
20210514,634145,"Los Angeles Dodgers","H",9,1,6,3,6,1,14,2
20210514,634146,"New York Yankees","V",5,3,9,2,4,1,7,2
20210514,634146,"Baltimore Orioles","H",4,1,7,2,5,3,9,2
20210514,634162,"Washington Nationals","V",17,3,5,5,2,0,9,1
20210514,634162,"Arizona Diamondbacks","H",2,0,9,1,17,3,5,5
20210514,634166,"Kansas City Royals","V",1,1,8,2,3,1,9,5
20210514,634166,"Chicago White Sox","H",3,1,9,5,1,1,8,2
20210514,634206,"Chicago Cubs","V",4,1,8,3,2,2,5,1
20210514,634206,"Detroit Tigers","H",2,2,5,1,4,1,8,3
20210515,634080,"Oakland Athletics","V",4,2,9,0,5,1,2,4
20210515,634080,"Minnesota Twins","H",5,1,2,4,4,2,9,0
20210515,634084,"Cleveland Indians","V",3,1,7,3,7,2,10,5
20210515,634084,"Seattle Mariners","H",7,2,10,5,3,1,7,3
20210515,634085,"San Francisco Giants","V",6,3,13,7,8,1,5,2
20210515,634085,"Pittsburgh Pirates","H",8,1,5,2,6,3,13,7
20210515,634095,"Los Angeles Angels","V",0,0,8,7,9,3,4,2
20210515,634095,"Boston Red Sox","H",9,3,4,2,0,0,8,7
20210515,634096,"Miami Marlins","V",0,0,10,1,7,0,6,7
20210515,634096,"Los Angeles Dodgers","H",7,0,6,7,0,0,10,1
20210515,634097,"Washington Nationals","V",4,0,6,5,11,3,11,3
20210515,634097,"Arizona Diamondbacks","H",11,3,11,3,4,0,6,5
20210515,634104,"New York Yankees","V",8,1,11,3,2,0,7,2
20210515,634104,"Baltimore Orioles","H",2,0,7,2,8,1,11,3
20210515,634105,"New York Mets","V",5,3,12,2,12,0,10,5
20210515,634105,"Tampa Bay Rays","H",12,0,10,5,5,3,12,2
20210515,634106,"Atlanta Braves","V",5,2,12,4,1,0,6,5
20210515,634106,"Milwaukee Brewers","H",1,0,6,5,5,2,12,4
20210515,634111,"Chicago Cubs","V",8,1,8,3,9,0,14,7
20210515,634111,"Detroit Tigers","H",9,0,14,7,8,1,8,3
20210515,634127,"Kansas City Royals","V",5,2,9,3,1,1,8,3
20210515,634127,"Chicago White Sox","H",1,1,8,3,5,2,9,3
20210515,634139,"Philadelphia Phillies","V",0,0,14,4,4,1,9,1
20210515,634139,"Toronto Blue Jays","H",4,1,9,1,0,0,14,4
20210515,634143,"St. Louis Cardinals","V",3,3,7,3,13,3,2,6
20210515,634143,"San Diego Padres","H",13,3,2,6,3,3,7,3
20210515,634148,"Cincinnati Reds","V",6,2,7,6,5,1,10,3
20210515,634148,"Colorado Rockies","H",5,1,10,3,6,2,7,6
20210515,634161,"Texas Rangers","V",5,1,7,4,6,2,7,6
20210515,634161,"Houston Astros","H",6,2,7,6,5,1,7,4
20210516,634068,"Texas Rangers","V",2,1,11,2,6,0,4,3
20210516,634068,"Houston Astros","H",6,0,4,3,2,1,11,2
20210516,634069,"Philadelphia Phillies","V",8,3,11,4,10,3,4,2
20210516,634069,"Toronto Blue Jays","H",10,3,4,2,8,3,11,4
20210516,634071,"New York Mets","V",1,1,9,1,7,3,4,1
20210516,634071,"Tampa Bay Rays","H",7,3,4,1,1,1,9,1
20210516,634083,"Chicago Cubs","V",5,1,11,1,1,0,9,0
20210516,634083,"Detroit Tigers","H",1,0,9,0,5,1,11,1
20210516,634086,"New York Yankees","V",6,3,10,3,10,1,5,6
20210516,634086,"Baltimore Orioles","H",10,1,5,6,6,3,10,3
20210516,634087,"Cleveland Indians","V",2,0,13,4,3,0,11,9
20210516,634087,"Seattle Mariners","H",3,0,11,9,2,0,13,4
20210516,634090,"St. Louis Cardinals","V",3,1,3,2,5,0,9,8
20210516,634090,"San Diego Padres","H",5,0,9,8,3,1,3,2
20210516,634094,"San Francisco Giants","V",4,1,11,5,1,0,7,2
20210516,634094,"Pittsburgh Pirates","H",1,0,7,2,4,1,11,5
20210516,634098,"Cincinnati Reds","V",7,0,4,5,6,0,10,4
20210516,634098,"Colorado Rockies","H",6,0,10,4,7,0,4,5
20210516,634100,"Los Angeles Angels","V",6,1,10,2,5,2,14,2
20210516,634100,"Boston Red Sox","H",5,2,14,2,6,1,10,2
20210516,634122,"Miami Marlins","V",3,1,12,3,2,0,8,1
20210516,634122,"Los Angeles Dodgers","H",2,0,8,1,3,1,12,3
20210516,634124,"Kansas City Royals","V",3,0,6,4,4,1,9,5
20210516,634124,"Chicago White Sox","H",4,1,9,5,3,0,6,4
20210516,634130,"Washington Nationals","V",3,1,7,2,0,0,8,2
20210516,634130,"Arizona Diamondbacks","H",0,0,8,2,3,1,7,2
20210516,634134,"Atlanta Braves","V",9,1,13,5,10,1,10,8
20210516,634134,"Milwaukee Brewers","H",10,1,10,8,9,1,13,5
20210516,634188,"Oakland Athletics","V",7,0,9,4,6,2,7,3
20210516,634188,"Minnesota Twins","H",6,2,7,3,7,0,9,4
20210517,634057,"Colorado Rockies","V",0,0,12,0,7,1,3,3
20210517,634057,"San Diego Padres","H",7,1,3,3,0,0,12,0
20210517,634063,"New York Mets","V",3,0,12,5,1,1,8,1
20210517,634063,"Atlanta Braves","H",1,1,8,1,3,0,12,5
20210517,634070,"San Francisco Giants","V",6,3,7,5,3,2,7,3
20210517,634070,"Cincinnati Reds","H",3,2,7,3,6,3,7,5
20210517,634076,"Washington Nationals","V",3,2,8,3,7,3,9,0
20210517,634076,"Chicago Cubs","H",7,3,9,0,3,2,8,3
20210517,634077,"Chicago White Sox","V",16,3,4,8,4,1,9,0
20210517,634077,"Minnesota Twins","H",4,1,9,0,16,3,4,8
20210517,634082,"Detroit Tigers","V",4,3,11,4,1,1,8,3
20210517,634082,"Seattle Mariners","H",1,1,8,3,4,3,11,4
20210517,634091,"Arizona Diamondbacks","V",1,0,7,6,3,1,10,7
20210517,634091,"Los Angeles Dodgers","H",3,1,10,7,1,0,7,6
20210517,634099,"New York Yankees","V",2,1,7,1,5,2,11,4
20210517,634099,"Texas Rangers","H",5,2,11,4,2,1,7,1
20210517,634101,"Cleveland Indians","V",4,3,12,1,7,1,10,4
20210517,634101,"Los Angeles Angels","H",7,1,10,4,4,3,12,1
20210518,634043,"Milwaukee Brewers","V",0,0,7,2,2,0,5,2
20210518,634043,"Kansas City Royals","H",2,0,5,2,0,0,7,2
20210518,634050,"Houston Astros","V",5,1,6,0,6,3,10,6
20210518,634050,"Oakland Athletics","H",6,3,10,6,5,1,6,0
20210518,634051,"Miami Marlins","V",3,1,15,0,8,0,4,4
20210518,634051,"Philadelphia Phillies","H",8,0,4,4,3,1,15,0
20210518,634052,"Washington Nationals","V",3,1,7,2,6,2,8,3
20210518,634052,"Chicago Cubs","H",6,2,8,3,3,1,7,2
20210518,634058,"San Francisco Giants","V",4,2,17,4,2,2,8,2
20210518,634058,"Cincinnati Reds","H",2,2,8,2,4,2,17,4
20210518,634065,"Colorado Rockies","V",1,0,18,4,2,0,11,1
20210518,634065,"San Diego Padres","H",2,0,11,1,1,0,18,4
20210518,634067,"New York Yankees","V",7,0,6,3,4,1,8,3
20210518,634067,"Texas Rangers","H",4,1,8,3,7,0,6,3
20210518,634073,"Chicago White Sox","V",4,2,13,6,5,3,4,3
20210518,634073,"Minnesota Twins","H",5,3,4,3,4,2,13,6
20210518,634075,"Tampa Bay Rays","V",13,5,14,5,6,0,13,6
20210518,634075,"Baltimore Orioles","H",6,0,13,6,13,5,14,5
20210518,634092,"Arizona Diamondbacks","V",1,0,10,0,9,3,9,6
20210518,634092,"Los Angeles Dodgers","H",9,3,9,6,1,0,10,0
20210518,634102,"Cleveland Indians","V",6,2,5,3,5,3,7,2
20210518,634102,"Los Angeles Angels","H",5,3,7,2,6,2,5,3
20210518,634107,"New York Mets","V",4,2,8,1,3,2,15,3
20210518,634107,"Atlanta Braves","H",3,2,15,3,4,2,8,1
20210518,634109,"Pittsburgh Pirates","V",2,0,6,2,5,1,5,3
20210518,634109,"St. Louis Cardinals","H",5,1,5,3,2,0,6,2
20210518,634115,"Detroit Tigers","V",5,1,12,2,0,0,9,2
20210518,634115,"Seattle Mariners","H",0,0,9,2,5,1,12,2
20210518,634133,"Boston Red Sox","V",0,0,11,2,8,1,9,2
20210518,634133,"Toronto Blue Jays","H",8,1,9,2,0,0,11,2
20210519,634026,"Pittsburgh Pirates","V",5,1,11,5,8,0,9,8
20210519,634026,"St. Louis Cardinals","H",8,0,9,8,5,1,11,5
20210519,634029,"Cleveland Indians","V",3,1,10,4,2,1,10,2
20210519,634029,"Los Angeles Angels","H",2,1,10,2,3,1,10,4
20210519,634030,"Chicago White Sox","V",2,0,5,4,1,1,13,3
20210519,634030,"Minnesota Twins","H",1,1,13,3,2,0,5,4
20210519,634031,"Colorado Rockies","V",0,0,14,0,3,2,8,2
20210519,634031,"San Diego Padres","H",3,2,8,2,0,0,14,0
20210519,634033,"Arizona Diamondbacks","V",2,1,11,2,4,0,7,3
20210519,634033,"Los Angeles Dodgers","H",4,0,7,3,2,1,11,2
20210519,634034,"Houston Astros","V",8,1,8,5,1,0,10,0
20210519,634034,"Oakland Athletics","H",1,0,10,0,8,1,8,5
20210519,634037,"Milwaukee Brewers","V",4,1,8,3,6,2,10,3
20210519,634037,"Kansas City Royals","H",6,2,10,3,4,1,8,3
20210519,634044,"Miami Marlins","V",3,1,9,1,1,1,10,2
20210519,634044,"Philadelphia Phillies","H",1,1,10,2,3,1,9,1
20210519,634046,"Detroit Tigers","V",6,0,7,3,2,1,13,2
20210519,634046,"Seattle Mariners","H",2,1,13,2,6,0,7,3
20210519,634053,"Washington Nationals","V",4,1,7,3,3,1,13,5
20210519,634053,"Chicago Cubs","H",3,1,13,5,4,1,7,3
20210519,634055,"Tampa Bay Rays","V",9,3,11,3,7,3,7,3
20210519,634055,"Baltimore Orioles","H",7,3,7,3,9,3,11,3
20210519,634061,"San Francisco Giants","V",4,0,10,2,0,0,10,3
20210519,634061,"Cincinnati Reds","H",0,0,10,3,4,0,10,2
20210519,634066,"New York Mets","V",4,1,13,1,5,1,10,3
20210519,634066,"Atlanta Braves","H",5,1,10,3,4,1,13,1
20210519,634116,"Boston Red Sox","V",7,4,11,0,3,1,6,5
20210519,634116,"Toronto Blue Jays","H",3,1,6,5,7,4,11,0
20210519,634168,"New York Yankees","V",2,0,6,5,0,0,9,1
20210519,634168,"Texas Rangers","H",0,0,9,1,2,0,6,5
20210520,634018,"Boston Red Sox","V",8,2,8,3,7,0,13,5
20210520,634018,"Toronto Blue Jays","H",7,0,13,5,8,2,8,3
20210520,634020,"San Francisco Giants","V",19,4,10,6,4,1,12,2
20210520,634020,"Cincinnati Reds","H",4,1,12,2,19,4,10,6
20210520,634039,"Miami Marlins","V",6,2,10,5,0,0,15,4
20210520,634039,"Philadelphia Phillies","H",0,0,15,4,6,2,10,5
20210520,634041,"Pittsburgh Pirates","V",6,2,10,1,4,2,12,3
20210520,634041,"Atlanta Braves","H",4,2,12,3,6,2,10,1
20210520,634045,"Houston Astros","V",8,1,4,2,4,3,10,4
20210520,634045,"Oakland Athletics","H",4,3,10,4,8,1,4,2
20210520,634047,"New York Yankees","V",2,0,10,3,0,0,7,1
20210520,634047,"Texas Rangers","H",0,0,7,1,2,0,10,3
20210520,634059,"Arizona Diamondbacks","V",2,1,14,1,3,2,13,1
20210520,634059,"Los Angeles Dodgers","H",3,2,13,1,2,1,14,1
20210520,634112,"Washington Nationals","V",2,2,14,3,5,2,7,2
20210520,634112,"Chicago Cubs","H",5,2,7,2,2,2,14,3
20210520,634120,"Tampa Bay Rays","V",10,3,9,7,1,1,7,6
20210520,634120,"Baltimore Orioles","H",1,1,7,6,10,3,9,7
20210520,634441,"Minnesota Twins","V",6,3,6,8,3,1,12,2
20210520,634441,"Los Angeles Angels","H",3,1,12,2,6,3,6,8
20210520,634465,"Minnesota Twins","V",1,0,6,0,7,2,3,2
20210520,634465,"Los Angeles Angels","H",7,2,3,2,1,0,6,0
20210521,634008,"Houston Astros","V",5,0,7,4,7,2,8,3
20210521,634008,"Texas Rangers","H",7,2,8,3,5,0,7,4
20210521,634012,"Baltimore Orioles","V",2,1,7,4,4,0,9,4
20210521,634012,"Washington Nationals","H",4,0,9,4,2,1,7,4
20210521,634013,"Los Angeles Dodgers","V",2,1,11,2,1,0,13,4
20210521,634013,"San Francisco Giants","H",1,0,13,4,2,1,11,2
20210521,634014,"Chicago White Sox","V",1,0,11,2,2,1,15,0
20210521,634014,"New York Yankees","H",2,1,15,0,1,0,11,2
20210521,634015,"Minnesota Twins","V",10,1,13,9,0,0,8,2
20210521,634015,"Cleveland Indians","H",0,0,8,2,10,1,13,9
20210521,634016,"Arizona Diamondbacks","V",1,0,9,4,7,3,7,2
20210521,634016,"Colorado Rockies","H",7,3,7,2,1,0,9,4
20210521,634019,"Seattle Mariners","V",1,0,11,6,16,3,8,6
20210521,634019,"San Diego Padres","H",16,3,8,6,1,0,11,6
20210521,634022,"Chicago Cubs","V",12,1,4,6,3,0,7,1
20210521,634022,"St. Louis Cardinals","H",3,0,7,1,12,1,4,6
20210521,634027,"Milwaukee Brewers","V",4,0,11,4,9,4,8,8
20210521,634027,"Cincinnati Reds","H",9,4,8,8,4,0,11,4
20210521,634028,"Oakland Athletics","V",8,4,7,6,4,2,12,3
20210521,634028,"Los Angeles Angels","H",4,2,12,3,8,4,7,6
20210521,634036,"Pittsburgh Pirates","V",1,0,9,1,20,7,9,5
20210521,634036,"Atlanta Braves","H",20,7,9,5,1,0,9,1
20210521,634054,"Boston Red Sox","V",11,2,17,2,3,1,13,4
20210521,634054,"Philadelphia Phillies","H",3,1,13,4,11,2,17,2
20210521,634078,"Tampa Bay Rays","V",9,4,10,10,7,3,13,4
20210521,634078,"Toronto Blue Jays","H",7,3,13,4,9,4,10,10
20210521,634088,"Detroit Tigers","V",7,2,12,1,5,1,4,1
20210521,634088,"Kansas City Royals","H",5,1,4,1,7,2,12,1
20210521,634089,"New York Mets","V",6,0,7,3,5,1,18,5
20210521,634089,"Miami Marlins","H",5,1,18,5,6,0,7,3
20210522,633984,"Boston Red Sox","V",4,2,11,5,3,1,13,4
20210522,633984,"Philadelphia Phillies","H",3,1,13,4,4,2,11,5
20210522,633991,"Seattle Mariners","V",4,1,11,2,6,0,7,9
20210522,633991,"San Diego Padres","H",6,0,7,9,4,1,11,2
20210522,633999,"New York Mets","V",1,0,11,4,3,1,13,1
20210522,633999,"Miami Marlins","H",3,1,13,1,1,0,11,4
20210522,634000,"Oakland Athletics","V",6,3,3,4,2,0,10,1
20210522,634000,"Los Angeles Angels","H",2,0,10,1,6,3,3,4
20210522,634001,"Detroit Tigers","V",5,1,10,4,7,0,8,4
20210522,634001,"Kansas City Royals","H",7,0,8,4,5,1,10,4
20210522,634010,"Arizona Diamondbacks","V",6,1,7,4,7,1,5,0
20210522,634010,"Colorado Rockies","H",7,1,5,0,6,1,7,4
20210522,634011,"Los Angeles Dodgers","V",6,2,5,1,3,1,7,2
20210522,634011,"San Francisco Giants","H",3,1,7,2,6,2,5,1
20210522,634017,"Milwaukee Brewers","V",4,2,13,5,3,2,10,0
20210522,634017,"Cincinnati Reds","H",3,2,10,0,4,2,13,5
20210522,634032,"Chicago Cubs","V",1,0,11,3,2,1,7,0
20210522,634032,"St. Louis Cardinals","H",2,1,7,0,1,0,11,3
20210522,634035,"Chicago White Sox","V",0,0,10,3,7,1,12,5
20210522,634035,"New York Yankees","H",7,1,12,5,0,0,10,3
20210522,634038,"Minnesota Twins","V",3,1,12,3,5,2,7,4
20210522,634038,"Cleveland Indians","H",5,2,7,4,3,1,12,3
20210522,634049,"Pittsburgh Pirates","V",1,1,7,4,6,3,10,3
20210522,634049,"Atlanta Braves","H",6,3,10,3,1,1,7,4
20210522,634062,"Baltimore Orioles","V",9,2,11,4,12,2,9,3
20210522,634062,"Washington Nationals","H",12,2,9,3,9,2,11,4
20210522,634079,"Houston Astros","V",4,1,4,4,8,2,11,6
20210522,634079,"Texas Rangers","H",8,2,11,6,4,1,4,4
20210522,634081,"Tampa Bay Rays","V",3,1,11,1,1,0,10,4
20210522,634081,"Toronto Blue Jays","H",1,0,10,4,3,1,11,1
20210523,633973,"Chicago Cubs","V",2,1,10,3,1,0,7,6
20210523,633973,"St. Louis Cardinals","H",1,0,7,6,2,1,10,3
20210523,633975,"Tampa Bay Rays","V",6,1,8,7,4,2,5,1
20210523,633975,"Toronto Blue Jays","H",4,2,5,1,6,1,8,7
20210523,633977,"Baltimore Orioles","V",5,0,7,3,6,1,8,3
20210523,633977,"Washington Nationals","H",6,1,8,3,5,0,7,3
20210523,633980,"Los Angeles Dodgers","V",11,2,7,4,5,1,12,4
20210523,633980,"San Francisco Giants","H",5,1,12,4,11,2,7,4
20210523,633985,"Oakland Athletics","V",5,2,11,4,6,1,10,5
20210523,633985,"Los Angeles Angels","H",6,1,10,5,5,2,11,4
20210523,633989,"Milwaukee Brewers","V",9,2,8,5,4,2,10,4
20210523,633989,"Cincinnati Reds","H",4,2,10,4,9,2,8,5
20210523,633995,"Arizona Diamondbacks","V",3,1,9,3,4,1,6,3
20210523,633995,"Colorado Rockies","H",4,1,6,3,3,1,9,3
20210523,633996,"Seattle Mariners","V",2,0,9,0,9,2,9,4
20210523,633996,"San Diego Padres","H",9,2,9,4,2,0,9,0
20210523,633998,"New York Mets","V",1,0,7,0,5,0,5,3
20210523,633998,"Miami Marlins","H",5,0,5,3,1,0,7,0
20210523,634002,"Detroit Tigers","V",2,0,9,5,3,1,8,1
20210523,634002,"Kansas City Royals","H",3,1,8,1,2,0,9,5
20210523,634004,"Boston Red Sox","V",2,2,12,2,6,1,9,4
20210523,634004,"Philadelphia Phillies","H",6,1,9,4,2,2,12,2
20210523,634007,"Minnesota Twins","V",8,2,10,6,5,0,15,4
20210523,634007,"Cleveland Indians","H",5,0,15,4,8,2,10,6
20210523,634009,"Chicago White Sox","V",4,3,7,4,5,0,9,5
20210523,634009,"New York Yankees","H",5,0,9,5,4,3,7,4
20210523,634025,"Houston Astros","V",2,0,7,3,3,0,9,8
20210523,634025,"Texas Rangers","H",3,0,9,8,2,0,7,3
20210523,634060,"Pittsburgh Pirates","V",1,0,4,3,7,3,8,1
20210523,634060,"Atlanta Braves","H",7,3,8,1,1,0,4,3
20210524,633955,"Seattle Mariners","V",4,2,12,4,2,1,9,4
20210524,633955,"Oakland Athletics","H",2,1,9,4,4,2,12,4
20210524,633963,"Tampa Bay Rays","V",14,1,16,7,8,5,10,0
20210524,633963,"Toronto Blue Jays","H",8,5,10,0,14,1,16,7
20210524,633976,"Philadelphia Phillies","V",6,1,8,4,9,1,7,2
20210524,633976,"Miami Marlins","H",9,1,7,2,6,1,8,4
20210524,633981,"Cleveland Indians","V",6,0,5,4,5,1,11,6
20210524,633981,"Detroit Tigers","H",5,1,11,6,6,0,5,4
20210524,633982,"Baltimore Orioles","V",3,1,7,2,8,2,7,2
20210524,633982,"Minnesota Twins","H",8,2,7,2,3,1,7,2
20210524,633992,"San Diego Padres","V",3,1,10,2,5,2,13,5
20210524,633992,"Milwaukee Brewers","H",5,2,13,5,3,1,10,2
20210524,633994,"St. Louis Cardinals","V",1,0,7,3,5,1,6,5
20210524,633994,"Chicago White Sox","H",5,1,6,5,1,0,7,3
20210524,634056,"Colorado Rockies","V",3,2,5,6,2,2,10,0
20210524,634056,"New York Mets","H",2,2,10,0,3,2,5,6
20210525,633941,"Chicago Cubs","V",4,2,7,2,3,0,13,3
20210525,633941,"Pittsburgh Pirates","H",3,0,13,3,4,2,7,2
20210525,633945,"Seattle Mariners","V",4,0,5,2,3,0,9,2
20210525,633945,"Oakland Athletics","H",3,0,9,2,4,0,5,2
20210525,633951,"St. Louis Cardinals","V",3,0,8,2,8,1,5,2
20210525,633951,"Chicago White Sox","H",8,1,5,2,3,0,8,2
20210525,633953,"Los Angeles Dodgers","V",9,1,8,9,2,1,8,0
20210525,633953,"Houston Astros","H",2,1,8,0,9,1,8,9
20210525,633956,"Toronto Blue Jays","V",6,3,10,4,2,0,13,3
20210525,633956,"New York Yankees","H",2,0,13,3,6,3,10,4
20210525,633958,"Atlanta Braves","V",3,0,7,5,1,0,12,3
20210525,633958,"Boston Red Sox","H",1,0,12,3,3,0,7,5
20210525,633962,"San Diego Padres","V",7,0,11,4,1,1,13,1
20210525,633962,"Milwaukee Brewers","H",1,1,13,1,7,0,11,4
20210525,633965,"Cincinnati Reds","V",2,2,12,2,1,1,6,2
20210525,633965,"Washington Nationals","H",1,1,6,2,2,2,12,2
20210525,633969,"Philadelphia Phillies","V",2,1,6,1,0,0,7,4
20210525,633969,"Miami Marlins","H",0,0,7,4,2,1,6,1
20210525,633970,"Cleveland Indians","V",4,2,13,1,1,0,8,2
20210525,633970,"Detroit Tigers","H",1,0,8,2,4,2,13,1
20210525,633972,"Texas Rangers","V",5,1,8,5,11,3,8,4
20210525,633972,"Los Angeles Angels","H",11,3,8,4,5,1,8,5
20210525,633979,"San Francisco Giants","V",8,1,7,3,0,0,15,2
20210525,633979,"Arizona Diamondbacks","H",0,0,15,2,8,1,7,3
20210525,633990,"Kansas City Royals","V",2,1,14,0,1,0,9,5
20210525,633990,"Tampa Bay Rays","H",1,0,9,5,2,1,14,0
20210525,634023,"Colorado Rockies","V",1,1,16,3,3,1,9,5
20210525,634023,"New York Mets","H",3,1,9,5,1,1,16,3
20210525,634048,"Baltimore Orioles","V",4,1,8,3,7,2,9,3
20210525,634048,"Minnesota Twins","H",7,2,9,3,4,1,8,3
20210526,633890,"Cincinnati Reds","V",3,0,7,2,5,0,7,6
20210526,633890,"Washington Nationals","H",5,0,7,6,3,0,7,2
20210526,633901,"Philadelphia Phillies","V",2,0,8,3,4,0,6,4
20210526,633901,"Miami Marlins","H",4,0,6,4,2,0,8,3
20210526,633910,"Toronto Blue Jays","V",3,1,2,2,5,2,6,2
20210526,633910,"New York Yankees","H",5,2,6,2,3,1,2,2
20210526,633927,"San Diego Padres","V",2,0,13,1,1,1,8,2
20210526,633927,"Milwaukee Brewers","H",1,1,8,2,2,0,13,1
20210526,633928,"Baltimore Orioles","V",2,1,11,3,3,1,5,4
20210526,633928,"Minnesota Twins","H",3,1,5,4,2,1,11,3
20210526,633939,"San Francisco Giants","V",5,2,9,1,4,0,7,0
20210526,633939,"Arizona Diamondbacks","H",4,0,7,0,5,2,9,1
20210526,633940,"Texas Rangers","V",8,3,13,4,9,2,9,3
20210526,633940,"Los Angeles Angels","H",9,2,9,3,8,3,13,4
20210526,633967,"Chicago Cubs","V",4,1,7,5,1,0,12,1
20210526,633967,"Pittsburgh Pirates","H",1,0,12,1,4,1,7,5
20210526,633971,"St. Louis Cardinals","V",4,2,14,2,0,0,9,5
20210526,633971,"Chicago White Sox","H",0,0,9,5,4,2,14,2
20210526,633986,"Cleveland Indians","V",0,0,7,5,1,0,9,3
20210526,633986,"Detroit Tigers","H",1,0,9,3,0,0,7,5
20210526,633993,"Atlanta Braves","V",5,2,9,2,9,2,7,3
20210526,633993,"Boston Red Sox","H",9,2,7,3,5,2,9,2
20210526,634021,"Los Angeles Dodgers","V",2,1,10,3,5,3,3,4
20210526,634021,"Houston Astros","H",5,3,3,4,2,1,10,3
20210526,634064,"Kansas City Royals","V",1,1,12,2,2,0,13,9
20210526,634064,"Tampa Bay Rays","H",2,0,13,9,1,1,12,2
20210526,634074,"Seattle Mariners","V",3,0,5,3,6,1,5,6
20210526,634074,"Oakland Athletics","H",6,1,5,6,3,0,5,3
20210527,633888,"Chicago Cubs","V",5,2,8,1,3,3,7,2
20210527,633888,"Pittsburgh Pirates","H",3,3,7,2,5,2,8,1
20210527,633890,"Cincinnati Reds","V",3,0,7,2,5,0,7,6
20210527,633890,"Washington Nationals","H",5,0,7,6,3,0,7,2
20210527,633910,"Toronto Blue Jays","V",3,1,2,2,5,2,6,2
20210527,633910,"New York Yankees","H",5,2,6,2,3,1,2,2
20210527,633914,"St. Louis Cardinals","V",5,1,11,2,4,0,11,3
20210527,633914,"Arizona Diamondbacks","H",4,0,11,3,5,1,11,2
20210527,633915,"Kansas City Royals","V",2,1,10,1,7,1,10,5
20210527,633915,"Tampa Bay Rays","H",7,1,10,5,2,1,10,1
20210527,633922,"Colorado Rockies","V",0,0,4,2,1,1,6,1
20210527,633922,"New York Mets","H",1,1,6,1,0,0,4,2
20210527,633924,"Baltimore Orioles","V",1,1,16,2,5,1,9,4
20210527,633924,"Chicago White Sox","H",5,1,9,4,1,1,16,2
20210527,633930,"San Francisco Giants","V",3,2,13,2,4,3,11,0
20210527,633930,"Los Angeles Dodgers","H",4,3,11,0,3,2,13,2
20210527,633934,"Texas Rangers","V",0,0,8,1,5,2,9,4
20210527,633934,"Seattle Mariners","H",5,2,9,4,0,0,8,1
20210527,633937,"San Diego Padres","V",5,1,8,3,6,1,11,5
20210527,633937,"Milwaukee Brewers","H",6,1,11,5,5,1,8,3
20210527,633943,"Cleveland Indians","V",5,1,9,5,2,1,15,6
20210527,633943,"Detroit Tigers","H",2,1,15,6,5,1,9,5
20210527,633957,"Philadelphia Phillies","V",3,1,7,3,2,0,9,7
20210527,633957,"Miami Marlins","H",2,0,9,7,3,1,7,3
20210527,633964,"Los Angeles Angels","V",0,0,9,1,5,0,8,6
20210527,633964,"Oakland Athletics","H",5,0,8,6,0,0,9,1
