"season"	"date"	"regsea"	"VTabbr"	"VT"	"HTabbr"	"HT"	"HTTZ"	"min"	"pace"	"refs"	"VTscore"	"HTscore"
"2019"	20190721	TRUE	"IND"	"Indiana Fever"	"CHI"	"Chicago Sky"	2	200	93.4	"Jeffrey Smith, John Butler, Maj Forsberg"	70	78
"2019"	20190721	TRUE	"MIN"	"Minnesota Lynx"	"LVA"	"Las Vegas Aces"	0	200	99.1	"Matt Kallio, Jeffrey Wooten, Janetta Graham"	74	79
"2019"	20190721	TRUE	"ATL"	"Atlanta Dream"	"WAS"	"Washington Mystics"	3	200	91	"Eric Brewton, Karleena Tobin, Dannica Mosher"	65	93
"2019"	20190723	TRUE	"LAS"	"Los Angeles Sparks"	"ATL"	"Atlanta Dream"	3	200	86.2	"Jenna Schroeder, Tom Mauer, Tiara Cruse"	78	66
"2019"	20190723	TRUE	"SEA"	"Seattle Storm"	"LVA"	"Las Vegas Aces"	0	200	85.1	"Eric Brewton, Kevin Sparrock, Cheryl Flores"	62	79
"2019"	20190723	TRUE	"IND"	"Indiana Fever"	"PHO"	"Phoenix Mercury"	1	200	91	"Randy Richardson, Janetta Graham, Jeffrey Wooten"	77	95
"2019"	20190724	TRUE	"NYL"	"New York Liberty"	"CON"	"Connecticut Sun"	3	200	92.4	"Billy Smith, Tim Greene, Angelica Suffren"	63	70
"2019"	20190724	TRUE	"WAS"	"Washington Mystics"	"MIN"	"Minnesota Lynx"	2	200	92.1	"Katie Lukanich, Jeffrey Smith, Isaac Barnett"	79	71
"2019"	20190730	TRUE	"CHI"	"Chicago Sky"	"CON"	"Connecticut Sun"	3	200	103.7	"Cheryl Flores, Kevin Sparrock, Roy Gulbeyan"	94	100
"2019"	20190730	TRUE	"DAL"	"Dallas Wings"	"LVA"	"Las Vegas Aces"	0	200	93.8	"John Butler, Michael Price, Ashley Gilpin"	54	86
"2019"	20190730	TRUE	"PHO"	"Phoenix Mercury"	"WAS"	"Washington Mystics"	3	200	93.3	"Tiffany Bird, Tim Greene, Toni Patillo"	93	99
"2019"	20190731	TRUE	"ATL"	"Atlanta Dream"	"IND"	"Indiana Fever"	3	200	98.6	"Cheryl Flores, Eric Brewton, Tony Dawkins"	59	61
"2019"	20190801	TRUE	"PHO"	"Phoenix Mercury"	"CON"	"Connecticut Sun"	3	200	92.1	"Karleena Tobin, Jenna Schroeder, Jeffrey Smith"	62	68
"2019"	20190801	TRUE	"NYL"	"New York Liberty"	"DAL"	"Dallas Wings"	2	200	96.5	"Janetta Graham, Roy Gulbeyan, Jeffrey Wooten"	64	87
"2019"	20190801	TRUE	"LVA"	"Las Vegas Aces"	"LAS"	"Los Angeles Sparks"	0	200	94.9	"Byron Jarrett, Isaac Barnett, Tiffany Bird"	68	76
"2019"	20190802	TRUE	"WAS"	"Washington Mystics"	"SEA"	"Seattle Storm"	0	200	92	"Cheryl Flores, Matt Kallio, Michael Price"	99	79
"2019"	20190803	TRUE	"CHI"	"Chicago Sky"	"ATL"	"Atlanta Dream"	3	200	104.7	"Janetta Graham, Katie Lukanich, Jeffrey Smith"	87	75
"2019"	20190803	TRUE	"LVA"	"Las Vegas Aces"	"DAL"	"Dallas Wings"	2	200	92.6	"Billy Smith, Toni Patillo, Karleena Tobin"	75	70
"2019"	20190803	TRUE	"MIN"	"Minnesota Lynx"	"IND"	"Indiana Fever"	3	200	93.5	"Jeffrey Wooten, Angelica Suffren, Roy Gulbeyan"	75	86
"2019"	20190804	TRUE	"SEA"	"Seattle Storm"	"LAS"	"Los Angeles Sparks"	0	200	94.9	"Maj Forsberg, Randy Richardson, Ashley Gilpin"	75	83
"2019"	20190804	TRUE	"CON"	"Connecticut Sun"	"NYL"	"New York Liberty"	3	200	96.9	"Eric Brewton, Tony Dawkins, Fatou Cissoko-Stephens"	94	79
"2019"	20190804	TRUE	"WAS"	"Washington Mystics"	"PHO"	"Phoenix Mercury"	1	200	91.1	"Isaac Barnett, Dannica Mosher, Byron Jarrett"	82	103
"2019"	20190805	TRUE	"WAS"	"Washington Mystics"	"LVA"	"Las Vegas Aces"	0	200	88.7	"---"	99	70
"2019"	20190806	TRUE	"MIN"	"Minnesota Lynx"	"ATL"	"Atlanta Dream"	3	200	96.5	"Byron Jarrett, Billy Smith, Tim Greene"	85	69
"2019"	20190807	TRUE	"NYL"	"New York Liberty"	"CHI"	"Chicago Sky"	2	200	102.3	"Maj Forsberg, Karleena Tobin, Daryl Humphrey"	92	101
"2019"	20190808	TRUE	"PHO"	"Phoenix Mercury"	"LAS"	"Los Angeles Sparks"	0	200	89.5	"Roy Gulbeyan, Janetta Graham, John Butler"	74	84
"2019"	20190808	TRUE	"DAL"	"Dallas Wings"	"SEA"	"Seattle Storm"	0	200	81.1	"Katie Lukanich, Jeffrey Smith, Randy Richardson"	57	69
"2019"	20190808	TRUE	"IND"	"Indiana Fever"	"WAS"	"Washington Mystics"	3	200	85.8	"Byron Jarrett, Tom Mauer, Eric Brewton"	78	91
"2019"	20190809	TRUE	"CHI"	"Chicago Sky"	"LVA"	"Las Vegas Aces"	0	200	98.4	"Fatou Cissoko-Stephens, Tim Greene, Roy Gulbeyan"	87	84
"2019"	20190809	TRUE	"CON"	"Connecticut Sun"	"MIN"	"Minnesota Lynx"	2	200	97.6	"Jeffrey Wooten, Isaac Barnett, Kevin Fahy"	57	89
"2019"	20190810	TRUE	"ATL"	"Atlanta Dream"	"IND"	"Indiana Fever"	3	200	95.1	"Katie Lukanich, Eric Brewton, Daryl Humphrey"	82	87
"2019"	20190810	TRUE	"DAL"	"Dallas Wings"	"PHO"	"Phoenix Mercury"	1	200	85.4	"Billy Smith, Tim Greene, Ashley Gilpin"	80	77
"2019"	20190811	TRUE	"CHI"	"Chicago Sky"	"LAS"	"Los Angeles Sparks"	0	200	105.4	"Jeffrey Wooten, Kevin Sparrock, Isaac Barnett"	81	84
"2019"	20190811	TRUE	"CON"	"Connecticut Sun"	"LVA"	"Las Vegas Aces"	0	200	95.8	"Maj Forsberg, Randy Richardson, Tiffany Bird"	81	89
"2019"	20190811	TRUE	"SEA"	"Seattle Storm"	"NYL"	"New York Liberty"	3	200	87.1	"Byron Jarrett, Kevin Fahy, John Butler"	84	69
"2019"	20190811	TRUE	"MIN"	"Minnesota Lynx"	"WAS"	"Washington Mystics"	3	200	94.2	"Jenna Schroeder, Jeffrey Smith, Fatou Cissoko-Stephens"	78	101
"2019"	20190813	TRUE	"ATL"	"Atlanta Dream"	"LVA"	"Las Vegas Aces"	0	200	96.8	"Jeffrey Wooten, Jenna Schroeder, Isaac Barnett"	90	94
"2019"	20190813	TRUE	"MIN"	"Minnesota Lynx"	"NYL"	"New York Liberty"	3	200	95.9	"Dannica Mosher, Tiffany Bird, Michael Price"	89	73
"2019"	20190814	TRUE	"LAS"	"Los Angeles Sparks"	"DAL"	"Dallas Wings"	2	200	96.1	"Maj Forsberg, Fatou Cissoko-Stephens, Daryl Humphrey"	78	84
"2019"	20190814	TRUE	"CON"	"Connecticut Sun"	"PHO"	"Phoenix Mercury"	1	200	92.9	"Roy Gulbeyan, Katie Lukanich, Kevin Sparrock"	78	71
"2019"	20190814	TRUE	"SEA"	"Seattle Storm"	"WAS"	"Washington Mystics"	3	200	85.5	"Billy Smith, Karleena Tobin, Michael Price"	59	88
"2019"	20190816	TRUE	"LAS"	"Los Angeles Sparks"	"CHI"	"Chicago Sky"	2	200	96.9	"Cheryl Flores, Kevin Fahy, Katie Lukanich"	81	91
"2019"	20190816	TRUE	"SEA"	"Seattle Storm"	"CON"	"Connecticut Sun"	3	200	101.5	"Tiffany Bird, Isaac Barnett, Tim Greene"	78	79
"2019"	20190816	TRUE	"NYL"	"New York Liberty"	"DAL"	"Dallas Wings"	2	200	84.5	"Kevin Sparrock, Roy Gulbeyan, Jeffrey Wooten"	77	83
"2019"	20190816	TRUE	"WAS"	"Washington Mystics"	"MIN"	"Minnesota Lynx"	2	200	95.8	"Tom Mauer, Randy Richardson, Eric Brewton"	86	79
"2019"	20190816	TRUE	"ATL"	"Atlanta Dream"	"PHO"	"Phoenix Mercury"	1	200	87.3	"Matt Kallio, Jeffrey Smith, Maj Forsberg"	68	77
"2019"	20190818	TRUE	"LVA"	"Las Vegas Aces"	"CHI"	"Chicago Sky"	2	200	98.6	"Maj Forsberg, Jeffrey Smith, Randy Richardson"	100	85
"2019"	20190818	TRUE	"DAL"	"Dallas Wings"	"CON"	"Connecticut Sun"	3	200	85.3	"Michael Price, Tom Mauer, Byron Jarrett"	68	78
"2019"	20190818	TRUE	"NYL"	"New York Liberty"	"PHO"	"Phoenix Mercury"	1	200	92.3	"Janetta Graham, Eric Brewton, Tiffany Bird"	72	78
"2019"	20190818	TRUE	"MIN"	"Minnesota Lynx"	"SEA"	"Seattle Storm"	0	200	84.8	"Roy Gulbeyan, Angelica Suffren, Fatou Cissoko-Stephens"	74	82
"2019"	20190818	TRUE	"IND"	"Indiana Fever"	"WAS"	"Washington Mystics"	3	200	91.7	"Isaac Barnett, Tiara Cruse, Cheryl Flores"	68	107
"2019"	20190820	TRUE	"CHI"	"Chicago Sky"	"ATL"	"Atlanta Dream"	3	200	101.1	"Tim Greene, Byron Jarrett, Tom Mauer"	87	83
"2019"	20190820	TRUE	"NYL"	"New York Liberty"	"IND"	"Indiana Fever"	3	200	92.2	"Daryl Humphrey, Jeffrey Smith, Maj Forsberg"	82	76
"2019"	20190820	TRUE	"MIN"	"Minnesota Lynx"	"LAS"	"Los Angeles Sparks"	0	200	95.3	"Toni Patillo, Michael Price, Matt Kallio"	71	81
"2019"	20190820	TRUE	"PHO"	"Phoenix Mercury"	"LVA"	"Las Vegas Aces"	0	225	96.6	"Billy Smith, Cheryl Flores, Fatou Cissoko-Stephens"	79	84
"2019"	20190822	TRUE	"IND"	"Indiana Fever"	"LAS"	"Los Angeles Sparks"	0	200	102.8	"Ashley Gilpin, Tiffany Bird, Billy Smith"	65	98
"2019"	20190822	TRUE	"DAL"	"Dallas Wings"	"MIN"	"Minnesota Lynx"	2	200	93.3	"Cheryl Flores, Maj Forsberg, Jeffrey Smith"	70	86
"2019"	20190823	TRUE	"WAS"	"Washington Mystics"	"CHI"	"Chicago Sky"	2	200	100.9	"Roy Gulbeyan, John Butler, Kevin Sparrock"	78	85
"2019"	20190823	TRUE	"LVA"	"Las Vegas Aces"	"CON"	"Connecticut Sun"	3	200	100	"Katie Lukanich, Kevin Fahy, Eric Brewton"	85	89
"2019"	20190823	TRUE	"ATL"	"Atlanta Dream"	"NYL"	"New York Liberty"	3	200	100.9	"Angelica Suffren, Isaac Barnett, Tiara Cruse"	90	87
"2019"	20190825	TRUE	"ATL"	"Atlanta Dream"	"DAL"	"Dallas Wings"	2	200	89.3	"Tony Dawkins, Tiffany Bird, Eric Brewton"	77	73
"2019"	20190825	TRUE	"CON"	"Connecticut Sun"	"LAS"	"Los Angeles Sparks"	0	200	92.6	"Maj Forsberg, Janetta Graham, Cheryl Flores"	72	84
"2019"	20190825	TRUE	"LVA"	"Las Vegas Aces"	"MIN"	"Minnesota Lynx"	2	200	93.5	"Roy Gulbeyan, Jeffrey Wooten, Toni Patillo"	77	98
"2019"	20190825	TRUE	"CHI"	"Chicago Sky"	"PHO"	"Phoenix Mercury"	1	200	99.1	"Tiara Cruse, Jeffrey Smith, Daryl Humphrey"	94	86
"2019"	20190825	TRUE	"IND"	"Indiana Fever"	"SEA"	"Seattle Storm"	0	200	84	"Michael Price, Karleena Tobin, Randy Richardson"	63	54
"2019"	20190825	TRUE	"NYL"	"New York Liberty"	"WAS"	"Washington Mystics"	3	200	95.2	"Tim Greene, Billy Smith, Byron Jarrett"	72	101
"2019"	20190827	TRUE	"LVA"	"Las Vegas Aces"	"IND"	"Indiana Fever"	3	200	94.4	"Tim Greene, Kevin Sparrock, Cheryl Flores"	71	86
"2019"	20190827	TRUE	"CHI"	"Chicago Sky"	"MIN"	"Minnesota Lynx"	2	200	101.5	"Michael Price, Karleena Tobin, Kevin Fahy"	85	93
"2019"	20190827	TRUE	"PHO"	"Phoenix Mercury"	"NYL"	"New York Liberty"	3	200	90.5	"Katie Lukanich, Tiffany Bird, Maj Forsberg"	95	82
"2019"	20190827	TRUE	"CON"	"Connecticut Sun"	"SEA"	"Seattle Storm"	0	200	93.2	"Jeffrey Smith, Daryl Humphrey, Tiara Cruse"	89	70
"2019"	20190827	TRUE	"LAS"	"Los Angeles Sparks"	"WAS"	"Washington Mystics"	3	200	91.1	"Fatou Cissoko-Stephens, Jeffrey Wooten, Eric Brewton"	66	95
"2019"	20190829	TRUE	"PHO"	"Phoenix Mercury"	"ATL"	"Atlanta Dream"	3	200	94.8	"Fatou Cissoko-Stephens, Michael Price, Cheryl Flores"	65	58
"2019"	20190829	TRUE	"DAL"	"Dallas Wings"	"CHI"	"Chicago Sky"	2	200	89.8	"Byron Jarrett, Katie Lukanich, Eric Brewton"	88	83
"2019"	20190829	TRUE	"LAS"	"Los Angeles Sparks"	"IND"	"Indiana Fever"	3	200	95.3	"Tiara Cruse, Tiffany Bird, Kevin Fahy"	87	83
"2019"	20190830	TRUE	"CON"	"Connecticut Sun"	"NYL"	"New York Liberty"	3	200	94.9	"Jenna Schroeder, Tom Mauer, Michael Price"	94	84
"2019"	20190831	TRUE	"WAS"	"Washington Mystics"	"DAL"	"Dallas Wings"	2	200	84.9	"Cheryl Flores, Billy Smith, Daryl Humphrey"	91	85
"2019"	20190831	TRUE	"LAS"	"Los Angeles Sparks"	"LVA"	"Las Vegas Aces"	0	200	100.1	"Roy Gulbeyan, Janetta Graham, Angelica Suffren"	86	92
"2019"	20190901	TRUE	"PHO"	"Phoenix Mercury"	"CHI"	"Chicago Sky"	2	200	94.1	"Tony Dawkins, Maj Forsberg, Tiara Cruse"	78	105
"2019"	20190901	TRUE	"IND"	"Indiana Fever"	"MIN"	"Minnesota Lynx"	2	200	91.8	"Jeffrey Smith, Ashley Gilpin, Tim Greene"	73	81
"2019"	20190901	TRUE	"ATL"	"Atlanta Dream"	"SEA"	"Seattle Storm"	0	200	89.2	"Jeffrey Wooten, Kevin Fahy, John Butler"	75	92
"2019"	20190903	TRUE	"ATL"	"Atlanta Dream"	"LAS"	"Los Angeles Sparks"	0	200	90.7	"Dannica Mosher, Billy Smith, Cheryl Flores"	60	70
"2019"	20190903	TRUE	"WAS"	"Washington Mystics"	"NYL"	"New York Liberty"	3	200	94	"Tiara Cruse, Maj Forsberg, Janetta Graham"	93	77
"2019"	20190903	TRUE	"SEA"	"Seattle Storm"	"PHO"	"Phoenix Mercury"	1	200	91	"Jenna Schroeder, Roy Gulbeyan, Byron Jarrett"	82	70
"2019"	20190904	TRUE	"DAL"	"Dallas Wings"	"CON"	"Connecticut Sun"	3	200	88.5	"Janetta Graham, Isaac Barnett, Maj Forsberg"	72	102
"2019"	20190905	TRUE	"LVA"	"Las Vegas Aces"	"ATL"	"Atlanta Dream"	3	200	95.6	"Roy Gulbeyan, Tiara Cruse, Ashley Gilpin"	74	78
"2019"	20190905	TRUE	"SEA"	"Seattle Storm"	"LAS"	"Los Angeles Sparks"	0	200	94.3	"Michael Price, Randy Richardson, Katie Lukanich"	68	102
"2019"	20190906	TRUE	"CHI"	"Chicago Sky"	"CON"	"Connecticut Sun"	3	225	106.4	"Eric Brewton, Tim Greene, Tiffany Bird"	109	104
"2019"	20190906	TRUE	"IND"	"Indiana Fever"	"NYL"	"New York Liberty"	3	200	102.3	"Cheryl Flores, Fatou Cissoko-Stephens, Kevin Fahy"	86	81
"2019"	20190906	TRUE	"MIN"	"Minnesota Lynx"	"PHO"	"Phoenix Mercury"	1	200	94.1	"Kevin Sparrock, Michael Price, Billy Smith"	83	69
"2019"	20190906	TRUE	"DAL"	"Dallas Wings"	"WAS"	"Washington Mystics"	3	200	86.8	"Tony Dawkins, Roy Gulbeyan, Byron Jarrett"	73	86
"2019"	20190908	TRUE	"NYL"	"New York Liberty"	"ATL"	"Atlanta Dream"	3	200	95.9	"Karleena Tobin, Eric Brewton, Isaac Barnett"	71	63
"2019"	20190908	TRUE	"SEA"	"Seattle Storm"	"DAL"	"Dallas Wings"	2	200	92.3	"Jeffrey Smith, Tom Mauer, Billy Smith"	78	64
"2019"	20190908	TRUE	"CON"	"Connecticut Sun"	"IND"	"Indiana Fever"	3	200	99.4	"Roy Gulbeyan, Byron Jarrett, Randy Richardson"	76	104
"2019"	20190908	TRUE	"MIN"	"Minnesota Lynx"	"LAS"	"Los Angeles Sparks"	0	200	89.4	"Maj Forsberg, Tiara Cruse, Tiffany Bird"	68	77
"2019"	20190908	TRUE	"LVA"	"Las Vegas Aces"	"PHO"	"Phoenix Mercury"	1	200	98.8	"Toni Patillo, Jeffrey Wooten, Janetta Graham"	98	89
"2019"	20190908	TRUE	"CHI"	"Chicago Sky"	"WAS"	"Washington Mystics"	3	200	98.8	"Cheryl Flores, Kevin Fahy, Jenna Schroeder"	86	100
"2020"	20200725	TRUE	"SEA"	"Seattle Storm"	"NYL"	"New York Liberty"	3	200	104.6	"Isaac Barnett, Ashley Gilpin, Cheryl Flores"	87	71
"2020"	20200725	TRUE	"LAS"	"Los Angeles Sparks"	"PHO"	"Phoenix Mercury"	1	200	101.4	"Fatou Cissoko-Stephens, Roy Gulbeyan, Jeffrey Wooten"	99	76
"2020"	20200725	TRUE	"IND"	"Indiana Fever"	"WAS"	"Washington Mystics"	3	200	98.6	"Amy Bonner, Kevin Fahy, Michael Price"	76	101
"2020"	20200726	TRUE	"DAL"	"Dallas Wings"	"ATL"	"Atlanta Dream"	3	200	105.5	"Tom Mauer, Tim Greene, Kurt Walker"	95	105
"2020"	20200726	TRUE	"CHI"	"Chicago Sky"	"LVA"	"Las Vegas Aces"	0	200	105.8	"Dannica Mosher, Eric Brewton, Isaac Barnett"	88	86
"2020"	20200726	TRUE	"CON"	"Connecticut Sun"	"MIN"	"Minnesota Lynx"	2	200	98.4	"Randy Richardson, Matt Kallio, Maj Forsberg"	69	77
"2020"	20200728	TRUE	"LAS"	"Los Angeles Sparks"	"CHI"	"Chicago Sky"	2	200	100.3	"Tom Mauer, Randy Richardson, Maj Forsberg"	78	96
"2020"	20200728	TRUE	"WAS"	"Washington Mystics"	"CON"	"Connecticut Sun"	3	200	105.3	"Roy Gulbeyan, Dannica Mosher, Kurt Walker"	94	89
"2020"	20200728	TRUE	"MIN"	"Minnesota Lynx"	"SEA"	"Seattle Storm"	0	200	86	"Amy Bonner, Michael Price, Jeffrey Smith"	66	90
"2020"	20200729	TRUE	"NYL"	"New York Liberty"	"DAL"	"Dallas Wings"	2	200	98.3	"Michael Price, Matt Kallio, Eric Brewton"	80	93
"2020"	20200729	TRUE	"PHO"	"Phoenix Mercury"	"IND"	"Indiana Fever"	3	200	98.2	"Randy Richardson, Isaac Barnett, Ashley Gilpin"	100	106
"2020"	20200729	TRUE	"ATL"	"Atlanta Dream"	"LVA"	"Las Vegas Aces"	0	200	101.2	"Jeffrey Wooten, Fatou Cissoko-Stephens, Cheryl Flores"	70	100
"2020"	20200730	TRUE	"CON"	"Connecticut Sun"	"LAS"	"Los Angeles Sparks"	0	200	102.3	"Eric Brewton, Ashley Gilpin, Jeffrey Smith"	76	81
"2020"	20200730	TRUE	"CHI"	"Chicago Sky"	"MIN"	"Minnesota Lynx"	2	200	94.4	"Roy Gulbeyan, Kurt Walker, Kevin Fahy"	81	83
"2020"	20200730	TRUE	"SEA"	"Seattle Storm"	"WAS"	"Washington Mystics"	3	200	91.5	"Amy Bonner, Maj Forsberg, Tim Greene"	71	89
"2020"	20200731	TRUE	"NYL"	"New York Liberty"	"ATL"	"Atlanta Dream"	3	200	98.9	"Tom Mauer, Isaac Barnett, Randy Richardson"	78	84
"2020"	20200731	TRUE	"IND"	"Indiana Fever"	"DAL"	"Dallas Wings"	2	200	90.3	"Kevin Fahy, Cheryl Flores, Jeffrey Wooten"	73	76
"2020"	20200731	TRUE	"LVA"	"Las Vegas Aces"	"PHO"	"Phoenix Mercury"	1	200	101.8	"Dannica Mosher, Matt Kallio, Michael Price"	95	102
"2020"	20200801	TRUE	"WAS"	"Washington Mystics"	"CHI"	"Chicago Sky"	2	200	103.7	"Tom Mauer, Eric Brewton, Isaac Barnett"	86	88
"2020"	20200801	TRUE	"MIN"	"Minnesota Lynx"	"CON"	"Connecticut Sun"	3	200	93	"Tim Greene, Fatou Cissoko-Stephens, Amy Bonner"	78	69
"2020"	20200801	TRUE	"LAS"	"Los Angeles Sparks"	"SEA"	"Seattle Storm"	0	200	96.5	"Kurt Walker, Matt Kallio, Roy Gulbeyan"	75	81
"2020"	20200802	TRUE	"ATL"	"Atlanta Dream"	"IND"	"Indiana Fever"	3	200	93.9	"Jeffrey Smith, Michael Price, Tim Greene"	77	93
"2020"	20200802	TRUE	"DAL"	"Dallas Wings"	"LVA"	"Las Vegas Aces"	0	200	96.7	"Ashley Gilpin, Maj Forsberg, Fatou Cissoko-Stephens"	70	79
"2020"	20200802	TRUE	"PHO"	"Phoenix Mercury"	"NYL"	"New York Liberty"	3	200	100.6	"Jeffrey Wooten, Kevin Fahy, Cheryl Flores"	96	67
"2020"	20200804	TRUE	"PHO"	"Phoenix Mercury"	"ATL"	"Atlanta Dream"	3	200	99.2	"Eric Brewton, Tiara Cruse, Fatou Cissoko-Stephens"	81	74
"2020"	20200804	TRUE	"DAL"	"Dallas Wings"	"CHI"	"Chicago Sky"	2	200	90.8	"Tim Greene, Amy Bonner, Matt Kallio"	79	82
"2020"	20200804	TRUE	"CON"	"Connecticut Sun"	"SEA"	"Seattle Storm"	0	200	88.5	"Randy Richardson, Tom Mauer, Maj Forsberg"	74	87
"2020"	20200805	TRUE	"IND"	"Indiana Fever"	"LAS"	"Los Angeles Sparks"	0	200	95	"Randy Richardson, Ashley Gilpin, Maj Forsberg"	75	86
"2020"	20200805	TRUE	"MIN"	"Minnesota Lynx"	"NYL"	"New York Liberty"	3	200	94.4	"Tom Mauer, Eric Brewton, Michael Price"	92	66
"2020"	20200805	TRUE	"LVA"	"Las Vegas Aces"	"WAS"	"Washington Mystics"	3	200	94.5	"Roy Gulbeyan, Kevin Fahy, Cheryl Flores"	83	77
"2020"	20200806	TRUE	"SEA"	"Seattle Storm"	"ATL"	"Atlanta Dream"	3	200	101.8	"Cheryl Flores, Jeffrey Smith, Jeffrey Wooten"	93	92
"2020"	20200806	TRUE	"CON"	"Connecticut Sun"	"DAL"	"Dallas Wings"	2	200	95.8	"Dannica Mosher, Tiara Cruse, Tim Greene"	91	68
"2020"	20200806	TRUE	"CHI"	"Chicago Sky"	"PHO"	"Phoenix Mercury"	1	200	101.5	"Roy Gulbeyan, Ashley Gilpin, Isaac Barnett"	86	96
"2020"	20200807	TRUE	"LAS"	"Los Angeles Sparks"	"LVA"	"Las Vegas Aces"	0	200	101.4	"Eric Brewton, Fatou Cissoko-Stephens, Amy Bonner"	82	86
"2020"	20200807	TRUE	"IND"	"Indiana Fever"	"MIN"	"Minnesota Lynx"	2	200	87.3	"Dannica Mosher, Kevin Fahy, Tim Greene"	80	87
"2020"	20200807	TRUE	"NYL"	"New York Liberty"	"WAS"	"Washington Mystics"	3	200	95	"Tiffany Bird, Jeffrey Wooten, Randy Richardson"	74	66
"2020"	20200808	TRUE	"CHI"	"Chicago Sky"	"CON"	"Connecticut Sun"	3	200	101.7	"Cheryl Flores, Matt Kallio, Jeffrey Smith"	100	93
"2020"	20200808	TRUE	"ATL"	"Atlanta Dream"	"DAL"	"Dallas Wings"	2	200	89.4	"Eric Brewton, Ashley Gilpin, Isaac Barnett"	75	85
"2020"	20200808	TRUE	"PHO"	"Phoenix Mercury"	"SEA"	"Seattle Storm"	0	200	97.8	"Maj Forsberg, Amy Bonner, Michael Price"	68	74
"2020"	20200809	TRUE	"WAS"	"Washington Mystics"	"IND"	"Indiana Fever"	3	200	94.1	"Jeffrey Smith, Maj Forsberg, Isaac Barnett"	84	91
"2020"	20200809	TRUE	"MIN"	"Minnesota Lynx"	"LAS"	"Los Angeles Sparks"	0	200	93.9	"Randy Richardson, Cheryl Flores, Dannica Mosher"	81	97
"2020"	20200809	TRUE	"LVA"	"Las Vegas Aces"	"NYL"	"New York Liberty"	3	200	90.9	"Roy Gulbeyan, Tiara Cruse, Kevin Fahy"	78	76
"2020"	20200810	TRUE	"CON"	"Connecticut Sun"	"ATL"	"Atlanta Dream"	3	200	96.1	"Roy Gulbeyan, Michael Price, Tom Mauer"	93	82
"2020"	20200810	TRUE	"PHO"	"Phoenix Mercury"	"DAL"	"Dallas Wings"	2	200	96.5	"Jeffrey Wooten, Tiffany Bird, Matt Kallio"	91	79
"2020"	20200810	TRUE	"CHI"	"Chicago Sky"	"SEA"	"Seattle Storm"	0	200	96.5	"Tiara Cruse, Tim Greene, Fatou Cissoko-Stephens"	71	89
"2020"	20200811	TRUE	"LVA"	"Las Vegas Aces"	"IND"	"Indiana Fever"	3	200	98.8	"Jeffrey Wooten, Cheryl Flores, Dannica Mosher"	98	79
"2020"	20200811	TRUE	"NYL"	"New York Liberty"	"LAS"	"Los Angeles Sparks"	0	200	103.1	"Jeffrey Smith, Michael Price, Ashley Gilpin"	78	93
"2020"	20200811	TRUE	"WAS"	"Washington Mystics"	"MIN"	"Minnesota Lynx"	2	200	83.4	"Eric Brewton, Fatou Cissoko-Stephens, Tom Mauer"	48	68
"2020"	20200812	TRUE	"PHO"	"Phoenix Mercury"	"CHI"	"Chicago Sky"	2	200	90.6	"Maj Forsberg, Amy Bonner, Isaac Barnett"	71	89
"2020"	20200812	TRUE	"DAL"	"Dallas Wings"	"CON"	"Connecticut Sun"	3	200	80.7	"Dannica Mosher, Randy Richardson, Tiara Cruse"	66	70
"2020"	20200812	TRUE	"ATL"	"Atlanta Dream"	"SEA"	"Seattle Storm"	0	200	91.8	"Kevin Fahy, Matt Kallio, Tiffany Bird"	63	100
"2020"	20200813	TRUE	"MIN"	"Minnesota Lynx"	"LVA"	"Las Vegas Aces"	0	200	93.1	"Michael Price, Maj Forsberg, Jeffrey Smith"	77	87
"2020"	20200813	TRUE	"IND"	"Indiana Fever"	"NYL"	"New York Liberty"	3	200	90.8	"Randy Richardson, Fatou Cissoko-Stephens, Tim Greene"	86	79
"2020"	20200813	TRUE	"LAS"	"Los Angeles Sparks"	"WAS"	"Washington Mystics"	3	200	92.3	"Matt Kallio, Tiffany Bird, Roy Gulbeyan"	81	64
"2020"	20200814	TRUE	"CON"	"Connecticut Sun"	"CHI"	"Chicago Sky"	2	200	92.1	"Cheryl Flores, Tom Mauer, Roy Gulbeyan"	77	74
"2020"	20200814	TRUE	"SEA"	"Seattle Storm"	"DAL"	"Dallas Wings"	2	200	93.4	"Michael Price, Jeffrey Wooten, Ashley Gilpin"	83	65
"2020"	20200814	TRUE	"ATL"	"Atlanta Dream"	"PHO"	"Phoenix Mercury"	1	200	95.1	"Dannica Mosher, Tim Greene, Eric Brewton"	80	96
"2020"	20200815	TRUE	"LAS"	"Los Angeles Sparks"	"IND"	"Indiana Fever"	3	200	89.2	"Maj Forsberg, Isaac Barnett, Kevin Fahy"	90	76
"2020"	20200815	TRUE	"WAS"	"Washington Mystics"	"LVA"	"Las Vegas Aces"	0	200	93.7	"Amy Bonner, Tiara Cruse, Randy Richardson"	73	88
"2020"	20200815	TRUE	"NYL"	"New York Liberty"	"MIN"	"Minnesota Lynx"	2	200	100.2	"Tom Mauer, Tiffany Bird, Jeffrey Wooten"	64	94
"2020"	20200816	TRUE	"CHI"	"Chicago Sky"	"ATL"	"Atlanta Dream"	3	200	97.2	"Jeffrey Smith, Ashley Gilpin, Tiara Cruse"	92	67
"2020"	20200816	TRUE	"SEA"	"Seattle Storm"	"CON"	"Connecticut Sun"	3	200	90.4	"Eric Brewton, Fatou Cissoko-Stephens, Tim Greene"	95	72
